Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume),5th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jan 01, 2020 - Dec 31, 2020",All Vehicles - StL All Vehicles Volume,N/A,South Reno Street / 13346923 / 2,0.128,yes,208,yes,2020-01,5: Friday (F-F),3: Mid-Day (10am-3pm),1071,20,23,22.094,0.917,136.74,0.56,9.000,26.000,29.000
"Jan 01, 2020 - Dec 31, 2020",All Vehicles - StL All Vehicles Volume,N/A,South Reno Street / 13346923 / 2,0.128,yes,208,yes,2020-01,5: Friday (F-F),4: Peak PM (3pm-7pm),1419,18,25,22.094,0.824,181.17,1.75,7.000,24.000,27.000
"Jan 01, 2020 - Dec 31, 2020",All Vehicles - StL All Vehicles Volume,N/A,South Reno Street / 13346923 / 2,0.128,yes,208,yes,2020-01,5: Friday (F-F),5: Late PM (7pm-12am),750,19,25,22.094,0.847,95.75,0.78,7.000,24.000,27.000
"Jan 01, 2020 - Dec 31, 2020",All Vehicles - StL All Vehicles Volume,N/A,South Reno Street / 13346923 / 2,0.128,yes,208,yes,2020-01,6: Saturday (Sa-Sa),0: All Day (12am-12am),3101,19,24,22.094,0.872,395.98,2.63,8.000,25.000,28.000
"Jan 01, 2020 - Dec 31, 2020",All Vehicles - StL All Vehicles Volume,N/A,South Reno Street / 13346923 / 2,0.128,yes,208,yes,2020-01,6: Saturday (Sa-Sa),1: Early AM (12am-6am),212,20,23,22.094,0.917,27.10,0.11,12.000,26.000,28.000
"Jan 01, 2020 - Dec 31, 2020",All Vehicles - StL All Vehicles Volume,N/A,South Reno Street / 13346923 / 2,0.128,yes,208,yes,2020-01,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),222,19,24,22.094,0.881,28.34,0.17,7.000,27.000,30.000
"Jan 01, 2020 - Dec 31, 2020",All Vehicles - StL All Vehicles Volume,N/A,South Reno Street / 13346923 / 2,0.128,yes,208,yes,2020-01,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),988,20,23,22.094,0.920,126.21,0.50,9.000,26.000,28.000
"Jan 01, 2020 - Dec 31, 2020",All Vehicles - StL All Vehicles Volume,N/A,South Reno Street / 13346923 / 2,0.128,yes,208,yes,2020-01,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),992,19,25,22.094,0.844,126.70,1.06,8.000,24.000,27.000
"Jan 01, 2020 - Dec 31, 2020",All Vehicles - StL All Vehicles Volume,N/A,South Reno Street / 13346923 / 2,0.128,yes,208,yes,2020-01,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),686,18,25,22.094,0.827,87.63,0.83,6.000,24.000,27.000
"Jan 01, 2020 - Dec 31, 2020",All Vehicles - StL All Vehicles Volume,N/A,South Reno Street / 13346923 / 2,0.128,yes,208,yes,2020-01,7: Sunday (Su-Su),0: All Day (12am-12am),2267,19,24,22.094,0.855,289.49,2.22,6.000,25.000,28.000
"Jan 01, 2020 - Dec 31, 2020",All Vehicles - StL All Vehicles Volume,N/A,South Reno Street / 13346923 / 2,0.128,yes,208,yes,2020-01,7: Sunday (Su-Su),1: Early AM (12am-6am),236,19,24,22.094,0.876,30.13,0.19,8.000,26.000,28.000
"Jan 01, 2020 - Dec 31, 2020",All Vehicles - StL All Vehicles Volume,N/A,South Reno Street / 13346923 / 2,0.128,yes,208,yes,2020-01,7: Sunday (Su-Su),2: Peak AM (6am-10am),143,20,23,22.094,0.906,18.26,0.09,9.000,26.000,30.000
"Jan 01, 2020 - Dec 31, 2020",All Vehicles - StL All Vehicles Volume,N/A,South Reno Street / 13346923 / 2,0.128,yes,208,yes,2020-01,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),763,20,23,22.094,0.902,97.43,0.48,7.000,26.000,29.000
