Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume),5th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Reno Street / 13346923 / 2,0.128,yes,208,yes,2022-01,0: All Days (M-Su),5: Late PM (7pm-12am),404,16,29,18.929,0.850,51.58,0.48,7.000,20.000,24.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Reno Street / 13346923 / 2,0.128,yes,208,yes,2022-01,1: Monday (M-M),0: All Day (12am-12am),1981,16,28,18.929,0.861,253.00,2.15,8.000,21.000,24.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Reno Street / 13346923 / 2,0.128,yes,208,yes,2022-01,1: Monday (M-M),1: Early AM (12am-6am),88,18,25,18.929,0.955,11.29,0.03,8.000,24.000,27.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Reno Street / 13346923 / 2,0.128,yes,208,yes,2022-01,1: Monday (M-M),2: Peak AM (6am-10am),375,17,27,18.929,0.890,47.85,0.31,8.000,21.000,23.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Reno Street / 13346923 / 2,0.128,yes,208,yes,2022-01,1: Monday (M-M),3: Mid-Day (10am-3pm),569,16,28,18.929,0.857,72.70,0.64,7.000,20.000,23.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Reno Street / 13346923 / 2,0.128,yes,208,yes,2022-01,1: Monday (M-M),4: Peak PM (3pm-7pm),629,16,29,18.929,0.842,80.32,0.80,8.000,20.000,23.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Reno Street / 13346923 / 2,0.128,yes,208,yes,2022-01,1: Monday (M-M),5: Late PM (7pm-12am),320,16,29,18.929,0.847,40.84,0.39,8.000,20.000,23.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Reno Street / 13346923 / 2,0.128,yes,208,yes,2022-01,2: Tuesday (Tu-Tu),0: All Day (12am-12am),2546,16,28,18.929,0.858,325.07,2.85,8.000,20.000,24.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Reno Street / 13346923 / 2,0.128,yes,208,yes,2022-01,2: Tuesday (Tu-Tu),1: Early AM (12am-6am),80,16,29,18.929,0.832,10.28,0.11,3.000,22.000,25.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Reno Street / 13346923 / 2,0.128,yes,208,yes,2022-01,2: Tuesday (Tu-Tu),2: Peak AM (6am-10am),550,17,27,18.929,0.887,70.29,0.47,8.000,21.000,23.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Reno Street / 13346923 / 2,0.128,yes,208,yes,2022-01,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),630,17,28,18.929,0.881,80.39,0.57,7.000,21.000,24.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Reno Street / 13346923 / 2,0.128,yes,208,yes,2022-01,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),847,16,29,18.929,0.829,108.15,1.18,8.000,19.000,22.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Reno Street / 13346923 / 2,0.128,yes,208,yes,2022-01,2: Tuesday (Tu-Tu),5: Late PM (7pm-12am),438,16,29,18.929,0.846,55.96,0.54,7.000,20.000,23.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Reno Street / 13346923 / 2,0.128,yes,208,yes,2022-01,3: Wednesday (W-W),0: All Day (12am-12am),2287,17,28,18.929,0.875,292.00,2.20,8.000,21.000,24.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Reno Street / 13346923 / 2,0.128,yes,208,yes,2022-01,3: Wednesday (W-W),1: Early AM (12am-6am),75,17,26,18.929,0.919,9.52,0.04,10.000,23.000,26.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Reno Street / 13346923 / 2,0.128,yes,208,yes,2022-01,3: Wednesday (W-W),2: Peak AM (6am-10am),454,17,27,18.929,0.886,58.02,0.39,9.000,20.000,23.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Reno Street / 13346923 / 2,0.128,yes,208,yes,2022-01,3: Wednesday (W-W),3: Mid-Day (10am-3pm),620,17,27,18.929,0.893,79.15,0.50,9.000,21.000,24.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Reno Street / 13346923 / 2,0.128,yes,208,yes,2022-01,3: Wednesday (W-W),4: Peak PM (3pm-7pm),724,16,29,18.929,0.838,92.43,0.94,7.000,20.000,22.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Reno Street / 13346923 / 2,0.128,yes,208,yes,2022-01,3: Wednesday (W-W),5: Late PM (7pm-12am),414,17,27,18.929,0.893,52.89,0.33,7.000,21.000,25.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Reno Street / 13346923 / 2,0.128,yes,208,yes,2022-01,4: Thursday (Th-Th),0: All Day (12am-12am),2467,16,28,18.929,0.864,315.01,2.62,7.000,20.000,23.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Reno Street / 13346923 / 2,0.128,yes,208,yes,2022-01,4: Thursday (Th-Th),1: Early AM (12am-6am),63,18,26,18.929,0.946,8.07,0.02,11.000,22.000,25.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Reno Street / 13346923 / 2,0.128,yes,208,yes,2022-01,4: Thursday (Th-Th),2: Peak AM (6am-10am),492,17,27,18.929,0.904,62.86,0.35,8.000,21.000,24.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Reno Street / 13346923 / 2,0.128,yes,208,yes,2022-01,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),639,17,28,18.929,0.881,81.54,0.58,7.000,21.000,24.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Reno Street / 13346923 / 2,0.128,yes,208,yes,2022-01,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),821,16,29,18.929,0.829,104.89,1.15,7.000,19.000,22.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Reno Street / 13346923 / 2,0.128,yes,208,yes,2022-01,4: Thursday (Th-Th),5: Late PM (7pm-12am),451,16,29,18.929,0.849,57.65,0.54,7.000,20.000,23.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Reno Street / 13346923 / 2,0.128,yes,208,yes,2022-01,5: Friday (F-F),0: All Day (12am-12am),2539,16,28,18.929,0.856,324.27,2.89,7.000,20.000,23.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Reno Street / 13346923 / 2,0.128,yes,208,yes,2022-01,5: Friday (F-F),1: Early AM (12am-6am),79,15,31,18.929,0.781,10.10,0.15,4.000,20.000,24.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Reno Street / 13346923 / 2,0.128,yes,208,yes,2022-01,5: Friday (F-F),2: Peak AM (6am-10am),424,18,26,18.929,0.928,54.11,0.22,8.000,22.000,25.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Reno Street / 13346923 / 2,0.128,yes,208,yes,2022-01,5: Friday (F-F),3: Mid-Day (10am-3pm),584,17,27,18.929,0.909,74.57,0.39,8.000,21.000,24.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Reno Street / 13346923 / 2,0.128,yes,208,yes,2022-01,5: Friday (F-F),4: Peak PM (3pm-7pm),894,15,30,18.929,0.814,114.19,1.38,7.000,20.000,23.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Reno Street / 13346923 / 2,0.128,yes,208,yes,2022-01,5: Friday (F-F),5: Late PM (7pm-12am),558,16,30,18.929,0.822,71.30,0.82,6.000,20.000,22.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Reno Street / 13346923 / 2,0.128,yes,208,yes,2022-01,6: Saturday (Sa-Sa),0: All Day (12am-12am),1615,16,28,18.929,0.862,206.17,1.74,7.000,21.000,24.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Reno Street / 13346923 / 2,0.128,yes,208,yes,2022-01,6: Saturday (Sa-Sa),1: Early AM (12am-6am),143,18,26,18.929,0.946,18.21,0.06,9.000,23.000,26.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Reno Street / 13346923 / 2,0.128,yes,208,yes,2022-01,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),137,17,26,18.929,0.920,17.43,0.08,9.000,22.000,24.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Reno Street / 13346923 / 2,0.128,yes,208,yes,2022-01,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),457,17,28,18.929,0.878,58.32,0.43,8.000,21.000,24.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Reno Street / 13346923 / 2,0.128,yes,208,yes,2022-01,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),484,16,29,18.929,0.825,61.78,0.69,6.000,20.000,23.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Reno Street / 13346923 / 2,0.128,yes,208,yes,2022-01,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),395,16,29,18.929,0.839,50.42,0.51,6.000,20.000,23.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Reno Street / 13346923 / 2,0.128,yes,208,yes,2022-01,7: Sunday (Su-Su),0: All Day (12am-12am),1456,16,28,18.929,0.871,185.96,1.46,8.000,21.000,24.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Reno Street / 13346923 / 2,0.128,yes,208,yes,2022-01,7: Sunday (Su-Su),1: Early AM (12am-6am),100,16,28,18.929,0.871,12.78,0.10,6.000,21.000,29.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Reno Street / 13346923 / 2,0.128,yes,208,yes,2022-01,7: Sunday (Su-Su),2: Peak AM (6am-10am),135,17,27,18.929,0.888,17.25,0.11,5.000,22.000,25.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Reno Street / 13346923 / 2,0.128,yes,208,yes,2022-01,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),484,17,27,18.929,0.888,61.87,0.41,9.000,21.000,24.000
