Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume),5th Speed Percentile,75th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-01,1: Monday (M-M),0: All Day (12am-12am),929,14,15,17.858,0.784,55.26,0.85,9.000,15.000,17.000,21.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-01,1: Monday (M-M),1: Early AM (12am-6am),14,16,13,17.858,0.914,0.83,0.00,N/A,N/A,N/A,N/A
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-01,1: Monday (M-M),2: Peak AM (6am-10am),148,15,15,17.858,0.822,8.78,0.11,10.000,16.000,18.000,21.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-01,1: Monday (M-M),3: Mid-Day (10am-3pm),331,14,15,17.858,0.784,19.68,0.30,8.000,16.000,18.000,21.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-01,1: Monday (M-M),4: Peak PM (3pm-7pm),347,14,15,17.858,0.774,20.62,0.34,9.000,15.000,16.000,20.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-01,1: Monday (M-M),5: Late PM (7pm-12am),90,13,16,17.858,0.741,5.34,0.10,6.000,15.000,16.000,21.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-01,2: Tuesday (Tu-Tu),0: All Day (12am-12am),1183,14,16,17.858,0.764,70.32,1.22,9.000,15.000,16.000,20.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-01,2: Tuesday (Tu-Tu),2: Peak AM (6am-10am),136,15,15,17.858,0.812,8.06,0.10,9.000,16.000,17.000,20.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-01,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),429,14,16,17.858,0.757,25.50,0.46,8.000,15.000,16.000,19.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-01,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),477,14,16,17.858,0.759,28.35,0.50,9.000,15.000,16.000,20.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-01,2: Tuesday (Tu-Tu),5: Late PM (7pm-12am),138,14,16,17.858,0.757,8.20,0.15,5.000,15.000,17.000,21.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-01,3: Wednesday (W-W),0: All Day (12am-12am),1220,14,16,17.858,0.772,72.55,1.20,8.000,15.000,17.000,20.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-01,3: Wednesday (W-W),1: Early AM (12am-6am),13,14,16,17.858,0.758,0.76,0.01,N/A,N/A,N/A,N/A
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-01,3: Wednesday (W-W),2: Peak AM (6am-10am),165,14,15,17.858,0.806,9.80,0.13,9.000,16.000,17.000,20.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-01,3: Wednesday (W-W),3: Mid-Day (10am-3pm),367,14,16,17.858,0.758,21.82,0.39,8.000,15.000,17.000,21.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-01,3: Wednesday (W-W),4: Peak PM (3pm-7pm),508,13,16,17.858,0.756,30.23,0.55,8.000,15.000,16.000,20.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-01,3: Wednesday (W-W),5: Late PM (7pm-12am),167,15,15,17.858,0.821,9.94,0.12,10.000,17.000,20.000,22.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-01,4: Thursday (Th-Th),0: All Day (12am-12am),1391,14,16,17.858,0.767,82.69,1.41,8.000,15.000,17.000,20.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-01,4: Thursday (Th-Th),1: Early AM (12am-6am),21,16,14,17.858,0.879,1.25,0.01,N/A,N/A,N/A,N/A
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-01,4: Thursday (Th-Th),2: Peak AM (6am-10am),192,14,15,17.858,0.790,11.40,0.17,9.000,16.000,18.000,20.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-01,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),406,14,16,17.858,0.756,24.11,0.44,7.000,15.000,17.000,21.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-01,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),601,13,16,17.858,0.754,35.72,0.65,9.000,15.000,16.000,19.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-01,4: Thursday (Th-Th),5: Late PM (7pm-12am),172,14,15,17.858,0.796,10.22,0.15,9.000,16.000,17.000,21.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-01,5: Friday (F-F),0: All Day (12am-12am),1509,14,15,17.858,0.773,89.71,1.47,8.000,15.000,17.000,20.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-01,5: Friday (F-F),1: Early AM (12am-6am),14,15,15,17.858,0.814,0.83,0.01,N/A,N/A,N/A,N/A
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-01,5: Friday (F-F),2: Peak AM (6am-10am),166,14,15,17.858,0.799,9.87,0.14,10.000,15.000,17.000,20.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-01,5: Friday (F-F),3: Mid-Day (10am-3pm),427,14,15,17.858,0.783,25.36,0.39,9.000,15.000,17.000,21.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-01,5: Friday (F-F),4: Peak PM (3pm-7pm),661,13,16,17.858,0.748,39.33,0.74,8.000,15.000,16.000,20.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-01,5: Friday (F-F),5: Late PM (7pm-12am),241,14,15,17.858,0.807,14.32,0.19,9.000,17.000,19.000,21.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-01,6: Saturday (Sa-Sa),0: All Day (12am-12am),1025,14,16,17.858,0.767,60.94,1.04,8.000,15.000,17.000,20.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-01,6: Saturday (Sa-Sa),1: Early AM (12am-6am),65,14,15,17.858,0.775,3.85,0.06,9.000,15.000,18.000,22.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-01,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),66,14,15,17.858,0.800,3.94,0.06,10.000,16.000,17.000,20.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-01,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),369,14,16,17.858,0.766,21.93,0.38,8.000,15.000,16.000,20.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-01,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),368,13,16,17.858,0.750,21.88,0.41,8.000,15.000,16.000,19.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-01,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),157,14,15,17.858,0.794,9.34,0.14,9.000,16.000,17.000,21.000
