Data Periods,Mode of Travel,Zone ID,Zone Name,Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Spot Traffic (StL Volume),Avg Spot Speed (mph),Free Flow Speed (mph),Free Flow Factor,5th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-05,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),1414,33,35.241,0.934,21.000,39.000,42.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-05,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),1062,33,35.241,0.925,20.000,38.000,42.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-05,7: Sunday (Su-Su),5: Late PM (7pm-12am),917,31,35.241,0.892,19.000,38.000,41.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-06,0: All Days (M-Su),0: All Day (12am-12am),5208,32,36.086,0.898,19.000,39.000,42.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-06,0: All Days (M-Su),1: Early AM (12am-6am),291,33,36.086,0.904,20.000,39.000,44.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-06,0: All Days (M-Su),2: Peak AM (6am-10am),934,33,36.086,0.921,20.000,39.000,43.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-06,0: All Days (M-Su),3: Mid-Day (10am-3pm),1460,32,36.086,0.897,19.000,39.000,42.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-06,0: All Days (M-Su),4: Peak PM (3pm-7pm),1452,32,36.086,0.898,19.000,38.000,42.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-06,0: All Days (M-Su),5: Late PM (7pm-12am),1071,32,36.086,0.876,20.000,38.000,41.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-06,1: Monday (M-M),0: All Day (12am-12am),5161,33,36.086,0.901,20.000,39.000,42.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-06,1: Monday (M-M),1: Early AM (12am-6am),326,33,36.086,0.917,20.000,41.000,45.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-06,1: Monday (M-M),2: Peak AM (6am-10am),978,33,36.086,0.916,18.000,39.000,43.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-06,1: Monday (M-M),3: Mid-Day (10am-3pm),1375,33,36.086,0.904,18.000,39.000,42.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-06,1: Monday (M-M),4: Peak PM (3pm-7pm),1485,32,36.086,0.898,20.000,38.000,42.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-06,1: Monday (M-M),5: Late PM (7pm-12am),997,32,36.086,0.881,21.000,37.000,41.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-06,2: Tuesday (Tu-Tu),0: All Day (12am-12am),5455,33,36.086,0.902,19.000,39.000,42.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-06,2: Tuesday (Tu-Tu),1: Early AM (12am-6am),277,34,36.086,0.929,20.000,41.000,44.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-06,2: Tuesday (Tu-Tu),2: Peak AM (6am-10am),1078,34,36.086,0.930,19.000,40.000,44.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-06,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),1516,32,36.086,0.892,18.000,38.000,42.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-06,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),1582,33,36.086,0.905,19.000,38.000,42.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-06,2: Tuesday (Tu-Tu),5: Late PM (7pm-12am),1001,32,36.086,0.875,19.000,38.000,42.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-06,3: Wednesday (W-W),0: All Day (12am-12am),5382,32,36.086,0.897,19.000,39.000,42.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-06,3: Wednesday (W-W),1: Early AM (12am-6am),320,32,36.086,0.898,19.000,38.000,43.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-06,3: Wednesday (W-W),2: Peak AM (6am-10am),1155,33,36.086,0.921,20.000,39.000,43.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-06,3: Wednesday (W-W),3: Mid-Day (10am-3pm),1351,33,36.086,0.902,18.000,39.000,42.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-06,3: Wednesday (W-W),4: Peak PM (3pm-7pm),1540,32,36.086,0.895,19.000,38.000,41.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-06,3: Wednesday (W-W),5: Late PM (7pm-12am),1015,31,36.086,0.868,19.000,37.000,41.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-06,4: Thursday (Th-Th),0: All Day (12am-12am),5287,32,36.086,0.900,20.000,39.000,42.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-06,4: Thursday (Th-Th),1: Early AM (12am-6am),270,33,36.086,0.923,18.000,40.000,44.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-06,4: Thursday (Th-Th),2: Peak AM (6am-10am),1137,34,36.086,0.933,22.000,39.000,43.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-06,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),1609,32,36.086,0.896,19.000,39.000,43.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-06,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),1410,32,36.086,0.898,19.000,39.000,42.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-06,4: Thursday (Th-Th),5: Late PM (7pm-12am),861,31,36.086,0.857,19.000,37.000,40.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-06,5: Friday (F-F),0: All Day (12am-12am),6242,32,36.086,0.887,19.000,38.000,42.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-06,5: Friday (F-F),1: Early AM (12am-6am),240,32,36.086,0.900,21.000,38.000,43.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-06,5: Friday (F-F),2: Peak AM (6am-10am),1119,33,36.086,0.908,19.000,39.000,42.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-06,5: Friday (F-F),3: Mid-Day (10am-3pm),1723,32,36.086,0.878,19.000,38.000,41.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-06,5: Friday (F-F),4: Peak PM (3pm-7pm),1760,32,36.086,0.891,19.000,38.000,42.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-06,5: Friday (F-F),5: Late PM (7pm-12am),1400,31,36.086,0.872,18.000,38.000,41.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-06,6: Saturday (Sa-Sa),0: All Day (12am-12am),4748,32,36.086,0.892,19.000,38.000,42.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-06,6: Saturday (Sa-Sa),1: Early AM (12am-6am),290,32,36.086,0.883,19.000,39.000,42.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-06,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),583,33,36.086,0.916,20.000,39.000,43.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-06,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),1383,33,36.086,0.904,20.000,39.000,42.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-06,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),1367,32,36.086,0.899,19.000,38.000,42.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-06,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),1125,31,36.086,0.860,19.000,37.000,41.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-06,7: Sunday (Su-Su),0: All Day (12am-12am),4116,33,36.086,0.906,20.000,39.000,43.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-06,7: Sunday (Su-Su),1: Early AM (12am-6am),313,32,36.086,0.889,20.000,38.000,42.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-06,7: Sunday (Su-Su),2: Peak AM (6am-10am),379,33,36.086,0.916,18.000,40.000,45.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-06,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),1253,33,36.086,0.906,20.000,39.000,42.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-06,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),1005,33,36.086,0.904,19.000,39.000,42.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-06,7: Sunday (Su-Su),5: Late PM (7pm-12am),1166,33,36.086,0.910,20.000,39.000,44.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-07,0: All Days (M-Su),0: All Day (12am-12am),4827,32,34.167,0.941,19.000,38.000,42.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-07,0: All Days (M-Su),1: Early AM (12am-6am),305,33,34.167,0.954,20.000,39.000,44.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-07,0: All Days (M-Su),2: Peak AM (6am-10am),739,33,34.167,0.964,19.000,39.000,43.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-07,0: All Days (M-Su),3: Mid-Day (10am-3pm),1374,32,34.167,0.944,19.000,38.000,42.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-07,0: All Days (M-Su),4: Peak PM (3pm-7pm),1357,32,34.167,0.943,19.000,38.000,42.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-07,0: All Days (M-Su),5: Late PM (7pm-12am),1051,31,34.167,0.913,19.000,37.000,41.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-07,1: Monday (M-M),0: All Day (12am-12am),4927,32,34.167,0.951,19.000,39.000,42.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-07,1: Monday (M-M),1: Early AM (12am-6am),439,34,34.167,0.987,21.000,41.000,46.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-07,1: Monday (M-M),2: Peak AM (6am-10am),795,33,34.167,0.964,18.000,39.000,43.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-07,1: Monday (M-M),3: Mid-Day (10am-3pm),1292,32,34.167,0.951,19.000,38.000,42.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-07,1: Monday (M-M),4: Peak PM (3pm-7pm),1408,32,34.167,0.948,19.000,38.000,42.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-07,1: Monday (M-M),5: Late PM (7pm-12am),992,32,34.167,0.927,20.000,37.000,42.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-07,2: Tuesday (Tu-Tu),0: All Day (12am-12am),4925,32,34.167,0.944,19.000,38.000,42.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-07,2: Tuesday (Tu-Tu),1: Early AM (12am-6am),268,34,34.167,0.990,21.000,41.000,48.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-07,2: Tuesday (Tu-Tu),2: Peak AM (6am-10am),857,33,34.167,0.965,20.000,39.000,42.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-07,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),1346,32,34.167,0.951,18.000,39.000,43.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-07,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),1447,32,34.167,0.940,19.000,38.000,41.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-07,2: Tuesday (Tu-Tu),5: Late PM (7pm-12am),1006,31,34.167,0.912,19.000,37.000,41.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-07,3: Wednesday (W-W),0: All Day (12am-12am),5087,32,34.167,0.938,19.000,38.000,42.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-07,3: Wednesday (W-W),1: Early AM (12am-6am),240,33,34.167,0.964,20.000,40.000,43.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-07,3: Wednesday (W-W),2: Peak AM (6am-10am),966,33,34.167,0.961,19.000,39.000,43.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-07,3: Wednesday (W-W),3: Mid-Day (10am-3pm),1397,32,34.167,0.945,19.000,38.000,42.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-07,3: Wednesday (W-W),4: Peak PM (3pm-7pm),1430,32,34.167,0.940,18.000,38.000,42.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-07,3: Wednesday (W-W),5: Late PM (7pm-12am),1055,31,34.167,0.901,18.000,37.000,40.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-07,4: Thursday (Th-Th),0: All Day (12am-12am),5324,32,34.167,0.940,19.000,38.000,42.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-07,4: Thursday (Th-Th),1: Early AM (12am-6am),271,32,34.167,0.941,19.000,38.000,43.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-07,4: Thursday (Th-Th),2: Peak AM (6am-10am),926,33,34.167,0.961,19.000,39.000,44.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-07,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),1440,32,34.167,0.940,19.000,38.000,42.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-07,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),1536,32,34.167,0.945,20.000,38.000,41.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-07,4: Thursday (Th-Th),5: Late PM (7pm-12am),1151,31,34.167,0.915,19.000,38.000,41.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-07,5: Friday (F-F),0: All Day (12am-12am),5736,32,34.167,0.939,19.000,38.000,42.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-07,5: Friday (F-F),1: Early AM (12am-6am),322,32,34.167,0.942,20.000,41.000,45.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-07,5: Friday (F-F),2: Peak AM (6am-10am),868,33,34.167,0.971,19.000,40.000,43.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-07,5: Friday (F-F),3: Mid-Day (10am-3pm),1466,32,34.167,0.933,18.000,38.000,42.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-07,5: Friday (F-F),4: Peak PM (3pm-7pm),1698,32,34.167,0.947,20.000,38.000,42.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-07,5: Friday (F-F),5: Late PM (7pm-12am),1382,31,34.167,0.917,19.000,37.000,42.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-07,6: Saturday (Sa-Sa),0: All Day (12am-12am),4518,32,34.167,0.932,19.000,38.000,41.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-07,6: Saturday (Sa-Sa),1: Early AM (12am-6am),290,32,34.167,0.940,20.000,38.000,43.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-07,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),512,33,34.167,0.955,18.000,40.000,43.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-07,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),1412,32,34.167,0.941,20.000,38.000,42.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-07,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),1195,32,34.167,0.929,19.000,38.000,41.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-07,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),1108,31,34.167,0.909,19.000,37.000,41.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-07,7: Sunday (Su-Su),0: All Day (12am-12am),3461,32,34.167,0.946,19.000,38.000,42.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-07,7: Sunday (Su-Su),1: Early AM (12am-6am),305,32,34.167,0.929,18.000,38.000,42.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-07,7: Sunday (Su-Su),2: Peak AM (6am-10am),369,33,34.167,0.972,17.000,40.000,44.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-07,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),1261,33,34.167,0.953,19.000,39.000,42.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-07,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),864,33,34.167,0.959,21.000,39.000,42.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-07,7: Sunday (Su-Su),5: Late PM (7pm-12am),663,31,34.167,0.911,19.000,37.000,41.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-08,0: All Days (M-Su),0: All Day (12am-12am),5224,32,34.615,0.924,19.000,38.000,41.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-08,0: All Days (M-Su),1: Early AM (12am-6am),295,32,34.615,0.922,19.000,38.000,43.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-08,0: All Days (M-Su),2: Peak AM (6am-10am),1011,33,34.615,0.952,19.000,39.000,43.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-08,0: All Days (M-Su),3: Mid-Day (10am-3pm),1380,32,34.615,0.927,19.000,38.000,41.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-08,0: All Days (M-Su),4: Peak PM (3pm-7pm),1502,32,34.615,0.923,19.000,38.000,41.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-08,0: All Days (M-Su),5: Late PM (7pm-12am),1035,31,34.615,0.896,20.000,37.000,40.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-08,1: Monday (M-M),0: All Day (12am-12am),5345,32,34.615,0.921,19.000,38.000,41.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-08,1: Monday (M-M),1: Early AM (12am-6am),356,32,34.615,0.917,18.000,39.000,45.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-08,1: Monday (M-M),2: Peak AM (6am-10am),1052,32,34.615,0.933,17.000,39.000,42.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-08,1: Monday (M-M),3: Mid-Day (10am-3pm),1401,32,34.615,0.931,19.000,38.000,42.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-08,1: Monday (M-M),4: Peak PM (3pm-7pm),1564,32,34.615,0.925,19.000,38.000,41.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-08,1: Monday (M-M),5: Late PM (7pm-12am),973,31,34.615,0.888,19.000,36.000,40.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-08,2: Tuesday (Tu-Tu),0: All Day (12am-12am),5428,32,34.615,0.928,20.000,38.000,42.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-08,2: Tuesday (Tu-Tu),1: Early AM (12am-6am),257,33,34.615,0.943,20.000,39.000,44.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-08,2: Tuesday (Tu-Tu),2: Peak AM (6am-10am),1174,33,34.615,0.955,21.000,39.000,43.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-08,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),1365,32,34.615,0.924,19.000,38.000,41.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-08,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),1607,32,34.615,0.924,19.000,38.000,41.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-08,2: Tuesday (Tu-Tu),5: Late PM (7pm-12am),1024,31,34.615,0.904,21.000,37.000,41.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-08,3: Wednesday (W-W),0: All Day (12am-12am),5258,32,34.615,0.928,19.000,38.000,41.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-08,3: Wednesday (W-W),1: Early AM (12am-6am),257,32,34.615,0.911,17.000,38.000,44.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-08,3: Wednesday (W-W),2: Peak AM (6am-10am),1317,33,34.615,0.960,20.000,39.000,42.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2022-08,3: Wednesday (W-W),3: Mid-Day (10am-3pm),1340,32,34.615,0.927,20.000,38.000,41.000
