Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume)
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-05,4: Thursday (Th-Th),1: Early AM (12am-6am),344,25,43,25.963,0.967,103.85,0.14
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-05,4: Thursday (Th-Th),2: Peak AM (6am-10am),1238,23,47,25.963,0.891,373.13,1.76
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-05,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),1288,23,47,25.963,0.897,388.39,1.71
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-05,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),1659,23,47,25.963,0.892,500.08,2.34
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-05,4: Thursday (Th-Th),5: Late PM (7pm-12am),969,24,46,25.963,0.912,292.07,1.08
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-05,5: Friday (F-F),0: All Day (12am-12am),5501,23,47,25.963,0.896,1658.45,7.43
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-05,5: Friday (F-F),1: Early AM (12am-6am),339,25,43,25.963,0.968,102.35,0.13
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-05,5: Friday (F-F),2: Peak AM (6am-10am),1160,23,47,25.963,0.892,349.61,1.63
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-05,5: Friday (F-F),3: Mid-Day (10am-3pm),1457,23,47,25.963,0.889,439.27,2.12
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-05,5: Friday (F-F),4: Peak PM (3pm-7pm),1552,23,47,25.963,0.882,467.79,2.40
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-05,5: Friday (F-F),5: Late PM (7pm-12am),993,24,46,25.963,0.907,299.44,1.18
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-05,6: Saturday (Sa-Sa),0: All Day (12am-12am),4892,24,46,25.963,0.906,1474.76,5.87
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-05,6: Saturday (Sa-Sa),1: Early AM (12am-6am),372,25,43,25.963,0.975,112.17,0.11
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-05,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),614,24,45,25.963,0.927,185.17,0.56
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-05,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),1490,23,46,25.963,0.899,449.08,1.94
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-05,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),1312,23,47,25.963,0.898,395.70,1.72
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-05,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),1103,23,47,25.963,0.891,332.63,1.57
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-05,7: Sunday (Su-Su),0: All Day (12am-12am),4310,24,46,25.963,0.906,1299.51,5.22
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-05,7: Sunday (Su-Su),1: Early AM (12am-6am),418,24,45,25.963,0.939,125.99,0.32
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-05,7: Sunday (Su-Su),2: Peak AM (6am-10am),431,24,45,25.963,0.922,129.91,0.42
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-05,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),1421,23,47,25.963,0.889,428.43,2.07
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-05,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),1085,24,46,25.963,0.906,327.26,1.31
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-05,7: Sunday (Su-Su),5: Late PM (7pm-12am),955,24,46,25.963,0.908,287.93,1.13
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-06,0: All Days (M-Su),0: All Day (12am-12am),4894,24,46,26.163,0.899,1475.63,6.37
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-06,0: All Days (M-Su),1: Early AM (12am-6am),354,25,44,26.163,0.946,106.70,0.23
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-06,0: All Days (M-Su),2: Peak AM (6am-10am),843,24,46,26.163,0.904,254.24,1.03
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-06,0: All Days (M-Su),3: Mid-Day (10am-3pm),1316,23,46,26.163,0.892,396.64,1.83
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-06,0: All Days (M-Su),4: Peak PM (3pm-7pm),1363,23,47,26.163,0.891,410.99,1.92
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-06,0: All Days (M-Su),5: Late PM (7pm-12am),1018,23,46,26.163,0.896,307.06,1.36
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-06,1: Monday (M-M),0: All Day (12am-12am),5100,24,46,26.163,0.899,1537.73,6.62
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-06,1: Monday (M-M),1: Early AM (12am-6am),395,25,43,26.163,0.961,119.21,0.18
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-06,1: Monday (M-M),2: Peak AM (6am-10am),1017,24,46,26.163,0.899,306.61,1.32
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-06,1: Monday (M-M),3: Mid-Day (10am-3pm),1328,23,46,26.163,0.893,400.49,1.84
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-06,1: Monday (M-M),4: Peak PM (3pm-7pm),1396,23,47,26.163,0.886,420.97,2.07
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-06,1: Monday (M-M),5: Late PM (7pm-12am),963,24,46,26.163,0.900,290.44,1.23
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-06,2: Tuesday (Tu-Tu),0: All Day (12am-12am),5167,23,46,26.163,0.895,1557.80,7.00
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-06,2: Tuesday (Tu-Tu),1: Early AM (12am-6am),328,25,44,26.163,0.946,98.92,0.22
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-06,2: Tuesday (Tu-Tu),2: Peak AM (6am-10am),1041,24,46,26.163,0.900,313.75,1.34
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-06,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),1274,23,47,26.163,0.882,384.23,1.97
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-06,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),1520,23,47,26.163,0.891,458.14,2.13
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-06,2: Tuesday (Tu-Tu),5: Late PM (7pm-12am),1004,23,46,26.163,0.895,302.76,1.36
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-06,3: Wednesday (W-W),0: All Day (12am-12am),4958,24,46,26.163,0.899,1494.73,6.45
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-06,3: Wednesday (W-W),1: Early AM (12am-6am),323,24,44,26.163,0.934,97.52,0.26
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-06,3: Wednesday (W-W),2: Peak AM (6am-10am),914,24,46,26.163,0.901,275.57,1.16
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-06,3: Wednesday (W-W),3: Mid-Day (10am-3pm),1285,23,47,26.163,0.889,387.48,1.85
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-06,3: Wednesday (W-W),4: Peak PM (3pm-7pm),1406,23,46,26.163,0.893,423.81,1.94
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-06,3: Wednesday (W-W),5: Late PM (7pm-12am),1029,24,46,26.163,0.905,310.35,1.24
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-06,4: Thursday (Th-Th),0: All Day (12am-12am),5301,23,46,26.163,0.897,1598.05,7.00
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-06,4: Thursday (Th-Th),1: Early AM (12am-6am),335,25,43,26.163,0.959,100.98,0.16
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-06,4: Thursday (Th-Th),2: Peak AM (6am-10am),993,23,47,26.163,0.892,299.43,1.39
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-06,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),1323,24,46,26.163,0.899,398.98,1.71
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-06,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),1566,23,47,26.163,0.888,472.16,2.28
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-06,4: Thursday (Th-Th),5: Late PM (7pm-12am),1083,23,46,26.163,0.895,326.50,1.47
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-06,5: Friday (F-F),0: All Day (12am-12am),5665,23,46,26.163,0.897,1707.95,7.52
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-06,5: Friday (F-F),1: Early AM (12am-6am),358,25,43,26.163,0.959,107.79,0.17
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-06,5: Friday (F-F),2: Peak AM (6am-10am),1013,24,46,26.163,0.905,305.36,1.23
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-06,5: Friday (F-F),3: Mid-Day (10am-3pm),1384,23,46,26.163,0.893,417.21,1.90
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-06,5: Friday (F-F),4: Peak PM (3pm-7pm),1614,23,47,26.163,0.888,486.67,2.36
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-06,5: Friday (F-F),5: Late PM (7pm-12am),1297,23,47,26.163,0.888,390.92,1.89
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-06,6: Saturday (Sa-Sa),0: All Day (12am-12am),4701,24,46,26.163,0.899,1417.21,6.08
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-06,6: Saturday (Sa-Sa),1: Early AM (12am-6am),384,25,44,26.163,0.953,115.92,0.22
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-06,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),596,24,45,26.163,0.919,179.77,0.60
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-06,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),1377,23,47,26.163,0.891,415.28,1.93
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-06,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),1263,23,46,26.163,0.892,380.65,1.75
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-06,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),1080,23,47,26.163,0.886,325.60,1.60
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-06,7: Sunday (Su-Su),0: All Day (12am-12am),3713,24,46,26.163,0.904,1119.54,4.52
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-06,7: Sunday (Su-Su),1: Early AM (12am-6am),347,24,45,26.163,0.913,104.71,0.38
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-06,7: Sunday (Su-Su),2: Peak AM (6am-10am),481,24,45,26.163,0.918,145.07,0.50
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-06,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),1240,23,46,26.163,0.898,373.85,1.63
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-06,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),915,24,46,26.163,0.898,275.91,1.19
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-06,7: Sunday (Su-Su),5: Late PM (7pm-12am),730,24,46,26.163,0.911,220.01,0.83
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-07,0: All Days (M-Su),0: All Day (12am-12am),4646,24,46,26.199,0.900,1400.80,5.91
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-07,0: All Days (M-Su),1: Early AM (12am-6am),361,25,44,26.199,0.945,108.71,0.24
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-07,0: All Days (M-Su),2: Peak AM (6am-10am),755,24,45,26.199,0.914,227.58,0.81
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-07,0: All Days (M-Su),3: Mid-Day (10am-3pm),1267,23,46,26.199,0.891,381.96,1.78
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-07,0: All Days (M-Su),4: Peak PM (3pm-7pm),1265,23,46,26.199,0.892,381.29,1.76
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-07,0: All Days (M-Su),5: Late PM (7pm-12am),999,23,46,26.199,0.896,301.26,1.33
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-07,1: Monday (M-M),0: All Day (12am-12am),4657,24,46,26.199,0.904,1404.00,5.68
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-07,1: Monday (M-M),1: Early AM (12am-6am),449,26,42,26.199,0.978,135.35,0.12
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-07,1: Monday (M-M),2: Peak AM (6am-10am),785,24,46,26.199,0.910,236.53,0.90
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-07,1: Monday (M-M),3: Mid-Day (10am-3pm),1228,23,46,26.199,0.895,370.23,1.66
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-07,1: Monday (M-M),4: Peak PM (3pm-7pm),1282,23,47,26.199,0.886,386.39,1.91
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-07,1: Monday (M-M),5: Late PM (7pm-12am),914,24,46,26.199,0.902,275.49,1.15
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-07,2: Tuesday (Tu-Tu),0: All Day (12am-12am),4844,24,46,26.199,0.903,1460.46,5.96
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-07,2: Tuesday (Tu-Tu),1: Early AM (12am-6am),346,25,44,26.199,0.948,104.19,0.22
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-07,2: Tuesday (Tu-Tu),2: Peak AM (6am-10am),876,24,45,26.199,0.918,264.03,0.90
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-07,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),1234,23,47,26.199,0.889,371.96,1.77
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-07,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),1407,23,46,26.199,0.894,424.22,1.92
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-07,2: Tuesday (Tu-Tu),5: Late PM (7pm-12am),982,24,46,26.199,0.907,296.05,1.16
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-07,3: Wednesday (W-W),0: All Day (12am-12am),4467,24,46,26.199,0.898,1346.65,5.82
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-07,3: Wednesday (W-W),1: Early AM (12am-6am),334,25,44,26.199,0.938,100.57,0.25
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-07,3: Wednesday (W-W),2: Peak AM (6am-10am),916,24,46,26.199,0.910,276.31,1.04
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-07,3: Wednesday (W-W),3: Mid-Day (10am-3pm),1234,23,47,26.199,0.889,372.14,1.78
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-07,3: Wednesday (W-W),4: Peak PM (3pm-7pm),1178,23,47,26.199,0.890,355.10,1.67
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-07,3: Wednesday (W-W),5: Late PM (7pm-12am),804,23,46,26.199,0.894,242.54,1.09
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-07,4: Thursday (Th-Th),0: All Day (12am-12am),5015,24,46,26.199,0.902,1511.88,6.28
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-07,4: Thursday (Th-Th),1: Early AM (12am-6am),335,25,44,26.199,0.936,101.09,0.26
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-07,4: Thursday (Th-Th),2: Peak AM (6am-10am),828,24,45,26.199,0.911,249.53,0.93
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-07,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),1365,24,46,26.199,0.898,411.40,1.79
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-07,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),1329,23,46,26.199,0.897,400.54,1.76
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-07,4: Thursday (Th-Th),5: Late PM (7pm-12am),1159,23,46,26.199,0.896,349.33,1.54
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-07,5: Friday (F-F),0: All Day (12am-12am),5077,24,46,26.199,0.900,1530.59,6.48
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-07,5: Friday (F-F),1: Early AM (12am-6am),362,25,44,26.199,0.949,109.25,0.23
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-07,5: Friday (F-F),2: Peak AM (6am-10am),813,24,45,26.199,0.915,244.98,0.87
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-07,5: Friday (F-F),3: Mid-Day (10am-3pm),1271,23,47,26.199,0.886,383.09,1.88
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-07,5: Friday (F-F),4: Peak PM (3pm-7pm),1455,23,46,26.199,0.895,438.78,1.97
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-07,5: Friday (F-F),5: Late PM (7pm-12am),1176,23,46,26.199,0.897,354.50,1.56
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-07,6: Saturday (Sa-Sa),0: All Day (12am-12am),4620,23,46,26.199,0.893,1392.84,6.37
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-07,6: Saturday (Sa-Sa),1: Early AM (12am-6am),348,24,45,26.199,0.925,104.77,0.33
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-07,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),534,24,45,26.199,0.917,160.91,0.56
