Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume),5th Speed Percentile,75th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jan 01, 2021 - Nov 30, 2021",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2021-01,2: Tuesday (Tu-Tu),2: Peak AM (6am-10am),108,15,14,19.811,0.775,6.44,0.09,9.000,17.000,21.000,23.000
"Jan 01, 2021 - Nov 30, 2021",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2021-01,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),448,15,14,19.811,0.769,26.65,0.40,7.000,17.000,20.000,23.000
"Jan 01, 2021 - Nov 30, 2021",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2021-01,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),408,15,14,19.811,0.764,24.25,0.38,8.000,18.000,20.000,21.000
"Jan 01, 2021 - Nov 30, 2021",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2021-01,2: Tuesday (Tu-Tu),5: Late PM (7pm-12am),103,15,14,19.811,0.749,6.12,0.10,6.000,19.000,21.000,21.000
"Jan 01, 2021 - Nov 30, 2021",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2021-01,3: Wednesday (W-W),0: All Day (12am-12am),955,15,14,19.811,0.753,56.80,0.94,8.000,17.000,19.000,22.000
"Jan 01, 2021 - Nov 30, 2021",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2021-01,3: Wednesday (W-W),1: Early AM (12am-6am),6,N/A,N/A,N/A,N/A,0.33,N/A,N/A,N/A,N/A,N/A
"Jan 01, 2021 - Nov 30, 2021",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2021-01,3: Wednesday (W-W),2: Peak AM (6am-10am),94,15,15,19.811,0.742,5.57,0.10,8.000,17.000,18.000,22.000
"Jan 01, 2021 - Nov 30, 2021",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2021-01,3: Wednesday (W-W),3: Mid-Day (10am-3pm),384,14,15,19.811,0.727,22.83,0.43,6.000,17.000,19.000,21.000
"Jan 01, 2021 - Nov 30, 2021",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2021-01,3: Wednesday (W-W),4: Peak PM (3pm-7pm),351,15,14,19.811,0.774,20.86,0.31,10.000,17.000,19.000,22.000
"Jan 01, 2021 - Nov 30, 2021",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2021-01,3: Wednesday (W-W),5: Late PM (7pm-12am),121,16,14,19.811,0.793,7.21,0.10,11.000,18.000,20.000,23.000
