Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume),5th Speed Percentile,15th Speed Percentile,50th Speed Percentile,75th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-03,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),539,16,14,21.671,0.723,31.74,0.56,9.000,12.000,15.000,18.000,19.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-03,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),583,15,14,21.671,0.705,34.33,0.66,9.000,11.000,15.000,18.000,19.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-03,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),231,15,14,21.671,0.698,13.63,0.27,8.000,11.000,15.000,17.000,19.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-03,7: Sunday (Su-Su),0: All Day (12am-12am),1091,15,14,21.671,0.708,64.25,1.22,9.000,12.000,15.000,18.000,19.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-03,7: Sunday (Su-Su),1: Early AM (12am-6am),33,16,13,21.671,0.755,1.95,0.03,6.000,13.000,14.000,18.000,20.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-03,7: Sunday (Su-Su),2: Peak AM (6am-10am),46,16,13,21.671,0.757,2.73,0.04,13.000,14.000,17.000,19.000,19.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-03,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),443,15,14,21.671,0.704,26.09,0.51,9.000,11.000,15.000,18.000,19.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-03,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),405,15,14,21.671,0.695,23.88,0.48,9.000,11.000,15.000,17.000,19.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-03,7: Sunday (Su-Su),5: Late PM (7pm-12am),163,16,13,21.671,0.730,9.61,0.16,8.000,12.000,16.000,18.000,20.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-04,0: All Days (M-Su),0: All Day (12am-12am),1421,14,16,19.151,0.710,84.49,1.80,8.000,10.000,14.000,15.000,17.000,20.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-04,0: All Days (M-Su),1: Early AM (12am-6am),19,14,15,19.151,0.729,1.15,0.02,4.000,9.000,14.000,15.000,18.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-04,0: All Days (M-Su),2: Peak AM (6am-10am),211,14,15,19.151,0.738,12.57,0.23,9.000,11.000,14.000,16.000,17.000,20.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-04,0: All Days (M-Su),3: Mid-Day (10am-3pm),450,14,16,19.151,0.715,26.77,0.56,8.000,10.000,14.000,15.000,17.000,20.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-04,0: All Days (M-Su),4: Peak PM (3pm-7pm),534,13,16,19.151,0.691,31.73,0.74,8.000,10.000,13.000,15.000,16.000,19.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-04,0: All Days (M-Su),5: Late PM (7pm-12am),206,14,16,19.151,0.716,12.27,0.25,8.000,10.000,14.000,15.000,17.000,20.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-04,1: Monday (M-M),0: All Day (12am-12am),1065,14,15,19.151,0.734,63.31,1.20,9.000,11.000,14.000,15.000,17.000,20.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-04,1: Monday (M-M),1: Early AM (12am-6am),9,17,13,19.151,0.890,0.53,0.00,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-04,1: Monday (M-M),2: Peak AM (6am-10am),206,14,15,19.151,0.756,12.22,0.21,9.000,11.000,14.000,16.000,17.000,20.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-04,1: Monday (M-M),3: Mid-Day (10am-3pm),281,14,15,19.151,0.743,16.73,0.30,8.000,11.000,14.000,16.000,17.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-04,1: Monday (M-M),4: Peak PM (3pm-7pm),407,14,16,19.151,0.714,24.21,0.51,9.000,11.000,14.000,15.000,16.000,19.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-04,1: Monday (M-M),5: Late PM (7pm-12am),162,14,15,19.151,0.730,9.61,0.19,8.000,10.000,14.000,16.000,18.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-04,2: Tuesday (Tu-Tu),0: All Day (12am-12am),1537,14,16,19.151,0.720,91.38,1.85,9.000,11.000,14.000,15.000,17.000,19.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-04,2: Tuesday (Tu-Tu),1: Early AM (12am-6am),11,14,15,19.151,0.738,0.65,0.01,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-04,2: Tuesday (Tu-Tu),2: Peak AM (6am-10am),340,14,15,19.151,0.745,20.23,0.36,10.000,12.000,14.000,16.000,17.000,20.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-04,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),443,14,15,19.151,0.727,26.35,0.52,8.000,11.000,14.000,15.000,17.000,20.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-04,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),563,13,16,19.151,0.704,33.47,0.73,9.000,10.000,13.000,15.000,16.000,19.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-04,2: Tuesday (Tu-Tu),5: Late PM (7pm-12am),180,14,16,19.151,0.706,10.68,0.23,8.000,10.000,13.000,15.000,17.000,20.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-04,3: Wednesday (W-W),0: All Day (12am-12am),1552,13,16,19.151,0.703,92.27,2.03,8.000,10.000,14.000,15.000,16.000,19.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-04,3: Wednesday (W-W),1: Early AM (12am-6am),13,11,20,19.151,0.561,0.77,0.03,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-04,3: Wednesday (W-W),2: Peak AM (6am-10am),306,14,15,19.151,0.742,18.22,0.33,10.000,11.000,14.000,16.000,18.000,20.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-04,3: Wednesday (W-W),3: Mid-Day (10am-3pm),434,13,16,19.151,0.687,25.81,0.61,8.000,10.000,13.000,15.000,16.000,20.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-04,3: Wednesday (W-W),4: Peak PM (3pm-7pm),548,14,16,19.151,0.705,32.58,0.71,8.000,10.000,14.000,15.000,16.000,19.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-04,3: Wednesday (W-W),5: Late PM (7pm-12am),250,13,16,19.151,0.688,14.89,0.35,8.000,10.000,13.000,15.000,17.000,19.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-04,4: Thursday (Th-Th),0: All Day (12am-12am),1688,14,16,19.151,0.714,100.40,2.10,9.000,11.000,14.000,15.000,17.000,20.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-04,4: Thursday (Th-Th),1: Early AM (12am-6am),10,14,15,19.151,0.749,0.59,0.01,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-04,4: Thursday (Th-Th),2: Peak AM (6am-10am),337,14,15,19.151,0.722,20.06,0.40,9.000,11.000,14.000,15.000,17.000,20.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-04,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),448,14,15,19.151,0.732,26.64,0.51,9.000,11.000,14.000,16.000,17.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-04,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),670,13,16,19.151,0.697,39.81,0.90,8.000,10.000,13.000,15.000,17.000,20.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-04,4: Thursday (Th-Th),5: Late PM (7pm-12am),224,14,16,19.151,0.714,13.29,0.28,8.000,11.000,14.000,15.000,17.000,20.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-04,5: Friday (F-F),0: All Day (12am-12am),1601,14,16,19.151,0.712,95.18,2.01,9.000,10.000,14.000,15.000,17.000,20.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-04,5: Friday (F-F),1: Early AM (12am-6am),19,14,15,19.151,0.739,1.13,0.02,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-04,5: Friday (F-F),2: Peak AM (6am-10am),268,14,15,19.151,0.724,15.96,0.32,9.000,11.000,14.000,15.000,16.000,20.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-04,5: Friday (F-F),3: Mid-Day (10am-3pm),476,14,15,19.151,0.732,28.30,0.54,9.000,11.000,14.000,16.000,17.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-04,5: Friday (F-F),4: Peak PM (3pm-7pm),547,13,16,19.151,0.684,32.52,0.79,8.000,10.000,13.000,15.000,16.000,19.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-04,5: Friday (F-F),5: Late PM (7pm-12am),290,14,16,19.151,0.720,17.27,0.35,9.000,11.000,14.000,15.000,17.000,19.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-04,6: Saturday (Sa-Sa),0: All Day (12am-12am),1586,13,16,19.151,0.696,94.29,2.15,8.000,10.000,13.000,15.000,16.000,19.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-04,6: Saturday (Sa-Sa),1: Early AM (12am-6am),40,15,14,19.151,0.773,2.36,0.04,7.000,10.000,14.000,16.000,19.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-04,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),57,15,15,19.151,0.763,3.37,0.05,9.000,11.000,14.000,16.000,18.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-04,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),614,13,16,19.151,0.697,36.52,0.83,9.000,10.000,13.000,15.000,16.000,19.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-04,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),620,13,17,19.151,0.674,36.89,0.93,8.000,10.000,13.000,14.000,16.000,19.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-04,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),255,14,15,19.151,0.723,15.15,0.30,8.000,10.000,14.000,15.000,17.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-04,7: Sunday (Su-Su),0: All Day (12am-12am),986,13,16,19.151,0.693,58.63,1.36,7.000,10.000,13.000,15.000,16.000,20.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-04,7: Sunday (Su-Su),1: Early AM (12am-6am),27,13,17,19.151,0.673,1.61,0.04,3.000,7.000,14.000,15.000,15.000,19.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-04,7: Sunday (Su-Su),2: Peak AM (6am-10am),45,14,15,19.151,0.749,2.68,0.05,10.000,11.000,14.000,16.000,18.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-04,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),421,13,16,19.151,0.705,25.01,0.55,8.000,10.000,13.000,15.000,17.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-04,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),394,13,17,19.151,0.659,23.45,0.63,6.000,9.000,13.000,14.000,15.000,19.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-04,7: Sunday (Su-Su),5: Late PM (7pm-12am),99,15,15,19.151,0.758,5.89,0.10,9.000,11.000,14.000,15.000,17.000,20.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-04,0: All Days (M-Su),0: All Day (12am-12am),1265,16,13,17.483,0.904,74.52,0.45,10.000,12.000,15.000,18.000,20.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-04,0: All Days (M-Su),1: Early AM (12am-6am),21,16,13,17.483,0.921,1.22,0.01,6.000,11.000,16.000,19.000,20.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-04,0: All Days (M-Su),2: Peak AM (6am-10am),205,16,13,17.483,0.934,12.06,0.05,10.000,13.000,16.000,19.000,20.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-04,0: All Days (M-Su),3: Mid-Day (10am-3pm),400,16,14,17.483,0.898,23.57,0.15,9.000,12.000,15.000,18.000,20.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-04,0: All Days (M-Su),4: Peak PM (3pm-7pm),460,16,14,17.483,0.888,27.08,0.19,9.000,12.000,15.000,18.000,19.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-04,0: All Days (M-Su),5: Late PM (7pm-12am),180,16,13,17.483,0.920,10.60,0.05,10.000,12.000,16.000,19.000,20.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-04,1: Monday (M-M),0: All Day (12am-12am),956,16,13,17.483,0.923,56.30,0.27,10.000,12.000,16.000,19.000,20.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-04,1: Monday (M-M),1: Early AM (12am-6am),16,18,12,17.483,1.000,0.94,0.00,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-04,1: Monday (M-M),2: Peak AM (6am-10am),196,17,13,17.483,0.951,11.53,0.03,11.000,13.000,17.000,19.000,20.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-04,1: Monday (M-M),3: Mid-Day (10am-3pm),241,16,13,17.483,0.905,14.22,0.09,10.000,12.000,16.000,19.000,20.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-04,1: Monday (M-M),4: Peak PM (3pm-7pm),360,16,13,17.483,0.916,21.19,0.11,10.000,12.000,16.000,18.000,20.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-04,1: Monday (M-M),5: Late PM (7pm-12am),143,16,13,17.483,0.920,8.43,0.04,10.000,12.000,16.000,19.000,21.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-04,2: Tuesday (Tu-Tu),0: All Day (12am-12am),1380,16,13,17.483,0.930,81.29,0.35,10.000,13.000,16.000,19.000,20.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-04,2: Tuesday (Tu-Tu),1: Early AM (12am-6am),9,18,12,17.483,1.000,0.53,0.00,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-04,2: Tuesday (Tu-Tu),2: Peak AM (6am-10am),334,17,13,17.483,0.945,19.66,0.07,10.000,13.000,17.000,19.000,20.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-04,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),403,16,13,17.483,0.917,23.76,0.12,9.000,12.000,16.000,19.000,20.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-04,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),475,16,13,17.483,0.928,27.97,0.12,10.000,12.000,16.000,19.000,20.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-04,2: Tuesday (Tu-Tu),5: Late PM (7pm-12am),159,16,13,17.483,0.930,9.36,0.04,10.000,13.000,16.000,19.000,20.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-04,3: Wednesday (W-W),0: All Day (12am-12am),1362,16,14,17.483,0.896,80.23,0.54,10.000,12.000,15.000,18.000,19.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-04,3: Wednesday (W-W),1: Early AM (12am-6am),12,13,16,17.483,0.765,0.70,0.01,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-04,3: Wednesday (W-W),2: Peak AM (6am-10am),295,16,13,17.483,0.938,17.38,0.07,11.000,13.000,16.000,19.000,19.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-04,3: Wednesday (W-W),3: Mid-Day (10am-3pm),375,16,14,17.483,0.888,22.12,0.16,9.000,11.000,15.000,18.000,20.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-04,3: Wednesday (W-W),4: Peak PM (3pm-7pm),469,15,14,17.483,0.879,27.62,0.22,9.000,12.000,15.000,18.000,19.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-04,3: Wednesday (W-W),5: Late PM (7pm-12am),211,16,14,17.483,0.892,12.41,0.09,10.000,12.000,15.000,18.000,19.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-04,4: Thursday (Th-Th),0: All Day (12am-12am),1533,16,13,17.483,0.916,90.30,0.47,10.000,12.000,16.000,18.000,20.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-04,4: Thursday (Th-Th),1: Early AM (12am-6am),14,15,14,17.483,0.848,0.82,0.01,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-04,4: Thursday (Th-Th),2: Peak AM (6am-10am),317,16,13,17.483,0.909,18.67,0.11,9.000,12.000,16.000,19.000,20.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-04,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),410,16,13,17.483,0.942,24.17,0.09,10.000,13.000,16.000,19.000,20.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-04,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),594,16,14,17.483,0.899,35.00,0.23,10.000,12.000,15.000,18.000,19.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-04,4: Thursday (Th-Th),5: Late PM (7pm-12am),198,16,13,17.483,0.931,11.65,0.05,9.000,12.000,16.000,19.000,20.000,25.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-04,5: Friday (F-F),0: All Day (12am-12am),1420,16,13,17.483,0.899,83.63,0.54,10.000,12.000,15.000,18.000,19.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-04,5: Friday (F-F),1: Early AM (12am-6am),21,16,13,17.483,0.931,1.23,0.01,9.000,9.000,17.000,21.000,22.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-04,5: Friday (F-F),2: Peak AM (6am-10am),259,16,13,17.483,0.933,15.27,0.06,11.000,13.000,16.000,18.000,19.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-04,5: Friday (F-F),3: Mid-Day (10am-3pm),418,15,14,17.483,0.884,24.64,0.18,9.000,12.000,15.000,18.000,19.000,21.000
