Data Periods,Mode of Travel,Zone ID,Zone Name,Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Spot Traffic (StL Volume),Avg Spot Speed (mph),Free Flow Speed (mph),Free Flow Factor,5th Speed Percentile,15th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,East Rosewood Avenue,yes,270,yes,2021-07,1: Monday (M-M),2: Peak AM (6am-10am),59,14,18.661,0.767,10.000,11.000,17.000,23.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,East Rosewood Avenue,yes,270,yes,2021-07,1: Monday (M-M),3: Mid-Day (10am-3pm),224,15,18.661,0.805,9.000,11.000,20.000,23.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,East Rosewood Avenue,yes,270,yes,2021-07,1: Monday (M-M),4: Peak PM (3pm-7pm),228,15,18.661,0.798,9.000,11.000,18.000,22.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,East Rosewood Avenue,yes,270,yes,2021-07,1: Monday (M-M),5: Late PM (7pm-12am),119,15,18.661,0.786,9.000,11.000,18.000,23.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,East Rosewood Avenue,yes,270,yes,2021-07,2: Tuesday (Tu-Tu),0: All Day (12am-12am),791,14,18.661,0.772,8.000,11.000,17.000,22.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,East Rosewood Avenue,yes,270,yes,2021-07,2: Tuesday (Tu-Tu),1: Early AM (12am-6am),7,14,18.661,0.764,N/A,N/A,N/A,N/A
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,East Rosewood Avenue,yes,270,yes,2021-07,2: Tuesday (Tu-Tu),2: Peak AM (6am-10am),92,14,18.661,0.766,6.000,10.000,17.000,21.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,East Rosewood Avenue,yes,270,yes,2021-07,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),291,15,18.661,0.782,8.000,11.000,18.000,23.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,East Rosewood Avenue,yes,270,yes,2021-07,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),287,14,18.661,0.770,9.000,11.000,16.000,22.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,East Rosewood Avenue,yes,270,yes,2021-07,2: Tuesday (Tu-Tu),5: Late PM (7pm-12am),115,14,18.661,0.755,7.000,10.000,19.000,23.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,East Rosewood Avenue,yes,270,yes,2021-07,3: Wednesday (W-W),0: All Day (12am-12am),796,14,18.661,0.757,8.000,11.000,17.000,22.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,East Rosewood Avenue,yes,270,yes,2021-07,3: Wednesday (W-W),1: Early AM (12am-6am),4,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,East Rosewood Avenue,yes,270,yes,2021-07,3: Wednesday (W-W),2: Peak AM (6am-10am),63,15,18.661,0.812,9.000,11.000,20.000,22.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,East Rosewood Avenue,yes,270,yes,2021-07,3: Wednesday (W-W),3: Mid-Day (10am-3pm),282,14,18.661,0.745,8.000,11.000,16.000,22.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,East Rosewood Avenue,yes,270,yes,2021-07,3: Wednesday (W-W),4: Peak PM (3pm-7pm),327,14,18.661,0.757,8.000,10.000,17.000,22.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,East Rosewood Avenue,yes,270,yes,2021-07,3: Wednesday (W-W),5: Late PM (7pm-12am),120,14,18.661,0.753,9.000,11.000,18.000,21.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,East Rosewood Avenue,yes,270,yes,2021-07,4: Thursday (Th-Th),0: All Day (12am-12am),927,14,18.661,0.766,8.000,11.000,17.000,22.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,East Rosewood Avenue,yes,270,yes,2021-07,4: Thursday (Th-Th),1: Early AM (12am-6am),12,15,18.661,0.800,N/A,N/A,N/A,N/A
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,East Rosewood Avenue,yes,270,yes,2021-07,4: Thursday (Th-Th),2: Peak AM (6am-10am),77,15,18.661,0.796,8.000,12.000,18.000,22.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,East Rosewood Avenue,yes,270,yes,2021-07,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),332,14,18.661,0.763,8.000,11.000,17.000,22.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,East Rosewood Avenue,yes,270,yes,2021-07,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),356,14,18.661,0.758,8.000,11.000,16.000,22.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,East Rosewood Avenue,yes,270,yes,2021-07,4: Thursday (Th-Th),5: Late PM (7pm-12am),151,14,18.661,0.772,7.000,11.000,18.000,22.000
