Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume),5th Speed Percentile,15th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 5,0.052,yes,0,yes,2022-06,3: Wednesday (W-W),5: Late PM (7pm-12am),158,16,12,19.225,0.812,8.19,0.10,10.000,12.000,20.000,24.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 5,0.052,yes,0,yes,2022-06,4: Thursday (Th-Th),0: All Day (12am-12am),543,16,12,19.225,0.812,28.18,0.34,9.000,12.000,19.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 5,0.052,yes,0,yes,2022-06,4: Thursday (Th-Th),1: Early AM (12am-6am),24,17,11,19.225,0.883,1.27,0.01,14.000,15.000,22.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 5,0.052,yes,0,yes,2022-06,4: Thursday (Th-Th),2: Peak AM (6am-10am),117,16,12,19.225,0.810,6.07,0.07,7.000,11.000,19.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 5,0.052,yes,0,yes,2022-06,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),175,15,12,19.225,0.803,9.08,0.12,9.000,12.000,20.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 5,0.052,yes,0,yes,2022-06,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),135,16,12,19.225,0.811,7.01,0.08,10.000,12.000,19.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 5,0.052,yes,0,yes,2022-06,4: Thursday (Th-Th),5: Late PM (7pm-12am),92,16,12,19.225,0.816,4.75,0.06,11.000,13.000,19.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 5,0.052,yes,0,yes,2022-06,5: Friday (F-F),0: All Day (12am-12am),644,16,12,19.225,0.808,33.46,0.41,8.000,12.000,19.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 5,0.052,yes,0,yes,2022-06,5: Friday (F-F),1: Early AM (12am-6am),12,14,13,19.225,0.748,0.65,0.01,N/A,N/A,N/A,N/A
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 5,0.052,yes,0,yes,2022-06,5: Friday (F-F),2: Peak AM (6am-10am),131,15,12,19.225,0.796,6.82,0.09,4.000,12.000,19.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 5,0.052,yes,0,yes,2022-06,5: Friday (F-F),3: Mid-Day (10am-3pm),171,16,12,19.225,0.827,8.88,0.10,10.000,12.000,19.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 5,0.052,yes,0,yes,2022-06,5: Friday (F-F),4: Peak PM (3pm-7pm),163,16,12,19.225,0.809,8.47,0.10,10.000,12.000,19.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 5,0.052,yes,0,yes,2022-06,5: Friday (F-F),5: Late PM (7pm-12am),167,15,12,19.225,0.801,8.64,0.11,10.000,12.000,19.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 5,0.052,yes,0,yes,2022-06,6: Saturday (Sa-Sa),0: All Day (12am-12am),591,16,12,19.225,0.818,30.70,0.35,10.000,12.000,19.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 5,0.052,yes,0,yes,2022-06,6: Saturday (Sa-Sa),1: Early AM (12am-6am),19,17,11,19.225,0.896,0.99,0.01,N/A,N/A,N/A,N/A
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 5,0.052,yes,0,yes,2022-06,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),74,17,11,19.225,0.890,3.83,0.02,12.000,14.000,20.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 5,0.052,yes,0,yes,2022-06,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),195,15,12,19.225,0.805,10.12,0.13,10.000,12.000,19.000,22.000
