Data Periods,Mode of Travel,Zone ID,Zone Name,Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Spot Traffic (StL Volume),Avg Spot Speed (mph),Free Flow Speed (mph),Free Flow Factor,5th Speed Percentile,15th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jun 01, 2023 - Jun 01, 2024",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2023-06,6: Saturday (Sa-Sa),0: All Day (12am-12am),388,15,20.121,0.751,5.000,8.000,21.000,24.000
"Jun 01, 2023 - Jun 01, 2024",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2023-06,6: Saturday (Sa-Sa),1: Early AM (12am-6am),29,16,20.121,0.774,3.000,5.000,21.000,43.000
"Jun 01, 2023 - Jun 01, 2024",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2023-06,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),30,16,20.121,0.780,5.000,6.000,25.000,25.000
"Jun 01, 2023 - Jun 01, 2024",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2023-06,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),106,15,20.121,0.766,5.000,8.000,21.000,23.000
"Jun 01, 2023 - Jun 01, 2024",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2023-06,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),87,16,20.121,0.806,4.000,9.000,22.000,24.000
"Jun 01, 2023 - Jun 01, 2024",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2023-06,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),136,14,20.121,0.693,6.000,8.000,19.000,22.000
"Jun 01, 2023 - Jun 01, 2024",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2023-06,7: Sunday (Su-Su),0: All Day (12am-12am),265,17,20.121,0.835,4.000,10.000,22.000,25.000
"Jun 01, 2023 - Jun 01, 2024",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2023-06,7: Sunday (Su-Su),1: Early AM (12am-6am),21,17,20.121,0.845,N/A,N/A,N/A,N/A
"Jun 01, 2023 - Jun 01, 2024",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2023-06,7: Sunday (Su-Su),2: Peak AM (6am-10am),16,16,20.121,0.796,N/A,N/A,N/A,N/A
"Jun 01, 2023 - Jun 01, 2024",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2023-06,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),74,17,20.121,0.829,4.000,10.000,21.000,22.000
"Jun 01, 2023 - Jun 01, 2024",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2023-06,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),85,17,20.121,0.853,4.000,11.000,23.000,26.000
