Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume),5th Speed Percentile,15th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jun 01, 2024 - Jun 01, 2025",All Vehicles - StL All Vehicles Volume,N/A,Hill,0.027,yes,179,yes,2024-07,2: Tuesday (Tu-Tu),5: Late PM (7pm-12am),849,22,4,26.579,0.824,23.02,0.18,13.000,16.000,27.000,32.000
"Jun 01, 2024 - Jun 01, 2025",All Vehicles - StL All Vehicles Volume,N/A,Hill,0.027,yes,179,yes,2024-07,3: Wednesday (W-W),0: All Day (12am-12am),4759,22,4,26.579,0.825,129.07,1.03,13.000,16.000,27.000,32.000
"Jun 01, 2024 - Jun 01, 2025",All Vehicles - StL All Vehicles Volume,N/A,Hill,0.027,yes,179,yes,2024-07,3: Wednesday (W-W),1: Early AM (12am-6am),122,23,4,26.579,0.854,3.32,0.02,13.000,16.000,28.000,34.000
"Jun 01, 2024 - Jun 01, 2025",All Vehicles - StL All Vehicles Volume,N/A,Hill,0.027,yes,179,yes,2024-07,3: Wednesday (W-W),2: Peak AM (6am-10am),956,22,4,26.579,0.831,25.92,0.20,14.000,16.000,27.000,31.000
"Jun 01, 2024 - Jun 01, 2025",All Vehicles - StL All Vehicles Volume,N/A,Hill,0.027,yes,179,yes,2024-07,3: Wednesday (W-W),3: Mid-Day (10am-3pm),1681,22,4,26.579,0.817,45.58,0.39,13.000,16.000,27.000,31.000
"Jun 01, 2024 - Jun 01, 2025",All Vehicles - StL All Vehicles Volume,N/A,Hill,0.027,yes,179,yes,2024-07,3: Wednesday (W-W),4: Peak PM (3pm-7pm),1254,22,4,26.579,0.826,34.01,0.27,14.000,16.000,27.000,32.000
"Jun 01, 2024 - Jun 01, 2025",All Vehicles - StL All Vehicles Volume,N/A,Hill,0.027,yes,179,yes,2024-07,3: Wednesday (W-W),5: Late PM (7pm-12am),746,22,4,26.579,0.830,20.24,0.16,13.000,16.000,28.000,32.000
"Jun 01, 2024 - Jun 01, 2025",All Vehicles - StL All Vehicles Volume,N/A,Hill,0.027,yes,179,yes,2024-07,4: Thursday (Th-Th),0: All Day (12am-12am),4770,22,4,26.579,0.829,129.37,1.01,13.000,16.000,27.000,32.000
"Jun 01, 2024 - Jun 01, 2025",All Vehicles - StL All Vehicles Volume,N/A,Hill,0.027,yes,179,yes,2024-07,4: Thursday (Th-Th),1: Early AM (12am-6am),123,23,4,26.579,0.853,3.35,0.02,12.000,15.000,29.000,34.000
"Jun 01, 2024 - Jun 01, 2025",All Vehicles - StL All Vehicles Volume,N/A,Hill,0.027,yes,179,yes,2024-07,4: Thursday (Th-Th),2: Peak AM (6am-10am),852,22,4,26.579,0.833,23.11,0.17,14.000,17.000,27.000,31.000
