Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume),5th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 1015688960 / 1,0.069,yes,270,yes,2021-01,5: Friday (F-F),1: Early AM (12am-6am),46,16,16,19.889,0.787,3.21,0.04,4.000,23.000,26.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 1015688960 / 1,0.069,yes,270,yes,2021-01,5: Friday (F-F),2: Peak AM (6am-10am),123,12,21,19.889,0.607,8.51,0.28,3.000,18.000,20.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 1015688960 / 1,0.069,yes,270,yes,2021-01,5: Friday (F-F),3: Mid-Day (10am-3pm),288,11,24,19.889,0.533,19.98,0.88,3.000,16.000,19.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 1015688960 / 1,0.069,yes,270,yes,2021-01,5: Friday (F-F),4: Peak PM (3pm-7pm),233,11,22,19.889,0.565,16.16,0.62,3.000,16.000,19.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 1015688960 / 1,0.069,yes,270,yes,2021-01,5: Friday (F-F),5: Late PM (7pm-12am),117,11,22,19.889,0.566,8.14,0.31,4.000,16.000,20.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 1015688960 / 1,0.069,yes,270,yes,2021-01,6: Saturday (Sa-Sa),0: All Day (12am-12am),621,13,20,19.889,0.636,43.09,1.24,4.000,18.000,22.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 1015688960 / 1,0.069,yes,270,yes,2021-01,6: Saturday (Sa-Sa),1: Early AM (12am-6am),30,14,18,19.889,0.705,2.11,0.04,15.000,23.000,23.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 1015688960 / 1,0.069,yes,270,yes,2021-01,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),65,12,21,19.889,0.611,4.53,0.15,4.000,18.000,24.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 1015688960 / 1,0.069,yes,270,yes,2021-01,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),223,12,21,19.889,0.611,15.51,0.50,3.000,18.000,22.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 1015688960 / 1,0.069,yes,270,yes,2021-01,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),173,13,20,19.889,0.640,11.98,0.34,4.000,17.000,23.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 1015688960 / 1,0.069,yes,270,yes,2021-01,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),129,13,19,19.889,0.672,8.96,0.22,4.000,19.000,20.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 1015688960 / 1,0.069,yes,270,yes,2021-01,7: Sunday (Su-Su),0: All Day (12am-12am),498,12,21,19.889,0.603,34.54,1.14,4.000,17.000,21.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 1015688960 / 1,0.069,yes,270,yes,2021-01,7: Sunday (Su-Su),1: Early AM (12am-6am),29,12,20,19.889,0.617,2.01,0.06,3.000,15.000,15.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 1015688960 / 1,0.069,yes,270,yes,2021-01,7: Sunday (Su-Su),2: Peak AM (6am-10am),54,12,22,19.889,0.581,3.73,0.14,4.000,17.000,23.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 1015688960 / 1,0.069,yes,270,yes,2021-01,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),184,11,22,19.889,0.560,12.79,0.50,3.000,16.000,20.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 1015688960 / 1,0.069,yes,270,yes,2021-01,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),144,13,20,19.889,0.642,9.97,0.28,3.000,18.000,21.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 1015688960 / 1,0.069,yes,270,yes,2021-01,7: Sunday (Su-Su),5: Late PM (7pm-12am),87,13,20,19.889,0.638,6.04,0.17,3.000,19.000,23.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2021-01,0: All Days (M-Su),0: All Day (12am-12am),393,14,18,18.458,0.747,26.55,0.49,6.000,17.000,20.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2021-01,0: All Days (M-Su),1: Early AM (12am-6am),18,15,16,18.458,0.823,1.19,0.01,11.000,17.000,18.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2021-01,0: All Days (M-Su),2: Peak AM (6am-10am),52,14,17,18.458,0.769,3.49,0.06,7.000,18.000,21.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2021-01,0: All Days (M-Su),3: Mid-Day (10am-3pm),133,14,17,18.458,0.760,9.00,0.15,8.000,17.000,20.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2021-01,0: All Days (M-Su),4: Peak PM (3pm-7pm),120,13,18,18.458,0.728,8.08,0.16,6.000,17.000,18.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2021-01,0: All Days (M-Su),5: Late PM (7pm-12am),71,13,18,18.458,0.717,4.78,0.10,4.000,17.000,19.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2021-01,1: Monday (M-M),0: All Day (12am-12am),421,14,17,18.458,0.762,28.45,0.48,8.000,17.000,20.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2021-01,1: Monday (M-M),1: Early AM (12am-6am),19,18,14,18.458,0.949,1.25,0.00,N/A,N/A,N/A
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2021-01,1: Monday (M-M),2: Peak AM (6am-10am),69,13,18,18.458,0.727,4.64,0.09,4.000,18.000,23.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2021-01,1: Monday (M-M),3: Mid-Day (10am-3pm),150,14,17,18.458,0.769,10.15,0.17,8.000,17.000,20.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2021-01,1: Monday (M-M),4: Peak PM (3pm-7pm),117,13,18,18.458,0.727,7.90,0.16,9.000,17.000,19.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2021-01,1: Monday (M-M),5: Late PM (7pm-12am),67,15,17,18.458,0.791,4.51,0.06,6.000,17.000,24.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2021-01,2: Tuesday (Tu-Tu),0: All Day (12am-12am),429,14,18,18.458,0.749,28.95,0.53,7.000,17.000,19.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2021-01,2: Tuesday (Tu-Tu),1: Early AM (12am-6am),11,13,19,18.458,0.690,0.75,0.02,N/A,N/A,N/A
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2021-01,2: Tuesday (Tu-Tu),2: Peak AM (6am-10am),56,15,16,18.458,0.833,3.76,0.04,9.000,19.000,20.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2021-01,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),141,15,17,18.458,0.792,9.53,0.14,8.000,17.000,19.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2021-01,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),132,13,18,18.458,0.712,8.90,0.19,7.000,17.000,17.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2021-01,2: Tuesday (Tu-Tu),5: Late PM (7pm-12am),89,13,19,18.458,0.689,6.02,0.15,3.000,16.000,17.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2021-01,3: Wednesday (W-W),0: All Day (12am-12am),406,13,18,18.458,0.723,27.45,0.57,7.000,17.000,18.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2021-01,3: Wednesday (W-W),1: Early AM (12am-6am),11,12,20,18.458,0.666,0.75,0.02,N/A,N/A,N/A
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2021-01,3: Wednesday (W-W),2: Peak AM (6am-10am),59,13,18,18.458,0.716,4.01,0.09,7.000,16.000,17.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2021-01,3: Wednesday (W-W),3: Mid-Day (10am-3pm),135,14,17,18.458,0.756,9.15,0.16,8.000,17.000,17.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2021-01,3: Wednesday (W-W),4: Peak PM (3pm-7pm),117,13,19,18.458,0.706,7.90,0.18,4.000,17.000,17.000
