Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume),5th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2019-02,2: Tuesday (Tu-Tu),2: Peak AM (6am-10am),99,16,9,19.965,0.821,4.12,0.04,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2019-02,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),99,13,11,19.965,0.659,4.12,0.11,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2019-02,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),157,14,11,19.965,0.680,6.49,0.15,7.000,23.000,24.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2019-02,2: Tuesday (Tu-Tu),5: Late PM (7pm-12am),89,17,9,19.965,0.853,3.69,0.03,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2019-02,3: Wednesday (W-W),0: All Day (12am-12am),435,13,11,19.965,0.661,18.05,0.46,3.000,19.000,24.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2019-02,3: Wednesday (W-W),1: Early AM (12am-6am),5,N/A,N/A,N/A,N/A,0.23,N/A,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2019-02,3: Wednesday (W-W),2: Peak AM (6am-10am),116,15,10,19.965,0.732,4.79,0.09,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2019-02,3: Wednesday (W-W),3: Mid-Day (10am-3pm),113,13,12,19.965,0.631,4.69,0.14,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2019-02,3: Wednesday (W-W),4: Peak PM (3pm-7pm),119,13,12,19.965,0.632,4.92,0.14,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2019-02,3: Wednesday (W-W),5: Late PM (7pm-12am),82,13,11,19.965,0.653,3.42,0.09,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2019-02,4: Thursday (Th-Th),0: All Day (12am-12am),423,16,10,19.965,0.786,17.52,0.24,5.000,23.000,26.000
