Data Periods,Mode of Travel,Zone ID,Zone Name,Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Spot Traffic (StL Volume),Avg Spot Speed (mph),Free Flow Speed (mph),Free Flow Factor,5th Speed Percentile,15th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,yes,2020-07,1: Monday (M-M),0: All Day (12am-12am),1021,14,22.908,0.610,3.000,7.000,19.000,20.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,yes,2020-07,1: Monday (M-M),1: Early AM (12am-6am),69,18,22.908,0.799,N/A,N/A,N/A,N/A
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,yes,2020-07,1: Monday (M-M),2: Peak AM (6am-10am),103,16,22.908,0.706,N/A,N/A,N/A,N/A
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,yes,2020-07,1: Monday (M-M),3: Mid-Day (10am-3pm),269,13,22.908,0.585,3.000,8.000,19.000,22.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,yes,2020-07,1: Monday (M-M),4: Peak PM (3pm-7pm),315,13,22.908,0.559,2.000,4.000,18.000,20.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,yes,2020-07,1: Monday (M-M),5: Late PM (7pm-12am),264,14,22.908,0.612,7.000,8.000,18.000,20.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,yes,2020-07,2: Tuesday (Tu-Tu),0: All Day (12am-12am),998,15,22.908,0.659,2.000,5.000,20.000,24.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,yes,2020-07,2: Tuesday (Tu-Tu),1: Early AM (12am-6am),52,18,22.908,0.784,N/A,N/A,N/A,N/A
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,yes,2020-07,2: Tuesday (Tu-Tu),2: Peak AM (6am-10am),75,22,22.908,0.955,N/A,N/A,N/A,N/A
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,yes,2020-07,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),269,16,22.908,0.686,2.000,4.000,21.000,25.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,yes,2020-07,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),361,14,22.908,0.593,2.000,4.000,19.000,25.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,yes,2020-07,2: Tuesday (Tu-Tu),5: Late PM (7pm-12am),241,14,22.908,0.609,7.000,9.000,20.000,23.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,yes,2020-07,3: Wednesday (W-W),0: All Day (12am-12am),959,14,22.908,0.622,3.000,6.000,19.000,23.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,yes,2020-07,3: Wednesday (W-W),1: Early AM (12am-6am),50,17,22.908,0.759,N/A,N/A,N/A,N/A
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,yes,2020-07,3: Wednesday (W-W),2: Peak AM (6am-10am),83,12,22.908,0.540,N/A,N/A,N/A,N/A
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,yes,2020-07,3: Wednesday (W-W),3: Mid-Day (10am-3pm),275,16,22.908,0.686,4.000,8.000,21.000,23.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,yes,2020-07,3: Wednesday (W-W),4: Peak PM (3pm-7pm),266,13,22.908,0.561,3.000,7.000,17.000,20.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,yes,2020-07,3: Wednesday (W-W),5: Late PM (7pm-12am),284,14,22.908,0.618,3.000,5.000,18.000,20.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,yes,2020-07,4: Thursday (Th-Th),0: All Day (12am-12am),1229,15,22.908,0.650,2.000,7.000,20.000,23.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,yes,2020-07,4: Thursday (Th-Th),1: Early AM (12am-6am),55,15,22.908,0.635,N/A,N/A,N/A,N/A
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,yes,2020-07,4: Thursday (Th-Th),2: Peak AM (6am-10am),119,18,22.908,0.775,3.000,7.000,20.000,97.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,yes,2020-07,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),330,16,22.908,0.718,4.000,8.000,21.000,23.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,yes,2020-07,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),317,14,22.908,0.596,2.000,7.000,21.000,23.000
