Data Periods,Mode of Travel,Zone ID,Zone Name,Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Spot Traffic (StL Volume),Avg Spot Speed (mph),Free Flow Speed (mph),Free Flow Factor,5th Speed Percentile,15th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jan 01, 2022 - Feb 01, 2022",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,no,2022-01,6: Saturday (Sa-Sa),1: Early AM (12am-6am),27,15,19.880,0.744,4.000,5.000,21.000,31.000
"Jan 01, 2022 - Feb 01, 2022",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,no,2022-01,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),37,17,19.880,0.866,8.000,10.000,26.000,35.000
"Jan 01, 2022 - Feb 01, 2022",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,no,2022-01,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),80,16,19.880,0.794,3.000,6.000,24.000,31.000
"Jan 01, 2022 - Feb 01, 2022",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,no,2022-01,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),79,16,19.880,0.807,6.000,9.000,26.000,31.000
"Jan 01, 2022 - Feb 01, 2022",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,no,2022-01,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),88,18,19.880,0.890,9.000,10.000,24.000,28.000
"Jan 01, 2022 - Feb 01, 2022",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,no,2022-01,7: Sunday (Su-Su),0: All Day (12am-12am),267,16,19.880,0.825,4.000,9.000,23.000,32.000
"Jan 01, 2022 - Feb 01, 2022",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,no,2022-01,7: Sunday (Su-Su),1: Early AM (12am-6am),23,15,19.880,0.761,10.000,11.000,17.000,21.000
"Jan 01, 2022 - Feb 01, 2022",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,no,2022-01,7: Sunday (Su-Su),2: Peak AM (6am-10am),19,14,19.880,0.713,N/A,N/A,N/A,N/A
"Jan 01, 2022 - Feb 01, 2022",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,no,2022-01,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),78,19,19.880,0.948,2.000,9.000,27.000,36.000
"Jan 01, 2022 - Feb 01, 2022",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,no,2022-01,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),82,15,19.880,0.738,3.000,9.000,20.000,26.000
"Jan 01, 2022 - Feb 01, 2022",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,no,2022-01,7: Sunday (Su-Su),5: Late PM (7pm-12am),65,17,19.880,0.842,6.000,10.000,21.000,33.000
