Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume)
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-05,2: Tuesday (Tu-Tu),2: Peak AM (6am-10am),1376,29,37,30.792,0.944,414.99,0.80
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-05,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),1496,29,38,30.792,0.932,451.15,1.06
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-05,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),1542,29,38,30.792,0.938,464.80,1.00
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-05,2: Tuesday (Tu-Tu),5: Late PM (7pm-12am),785,28,38,30.792,0.917,236.52,0.69
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-05,3: Wednesday (W-W),0: All Day (12am-12am),5734,29,38,30.792,0.930,1728.85,4.21
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-05,3: Wednesday (W-W),1: Early AM (12am-6am),295,30,37,30.792,0.964,88.84,0.11
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-05,3: Wednesday (W-W),2: Peak AM (6am-10am),1351,29,38,30.792,0.931,407.34,0.97
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-05,3: Wednesday (W-W),3: Mid-Day (10am-3pm),1410,28,38,30.792,0.922,425.09,1.17
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-05,3: Wednesday (W-W),4: Peak PM (3pm-7pm),1675,29,38,30.792,0.932,504.94,1.20
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-05,3: Wednesday (W-W),5: Late PM (7pm-12am),1004,29,38,30.792,0.928,302.65,0.77
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-05,4: Thursday (Th-Th),0: All Day (12am-12am),5926,29,38,30.792,0.933,1786.67,4.15
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-05,4: Thursday (Th-Th),1: Early AM (12am-6am),320,30,36,30.792,0.969,96.40,0.10
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-05,4: Thursday (Th-Th),2: Peak AM (6am-10am),1369,29,37,30.792,0.944,412.84,0.80
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-05,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),1386,29,38,30.792,0.935,417.87,0.94
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-05,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),1796,29,38,30.792,0.926,541.39,1.40
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-05,4: Thursday (Th-Th),5: Late PM (7pm-12am),1055,28,38,30.792,0.918,318.17,0.92
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-05,5: Friday (F-F),0: All Day (12am-12am),6554,29,38,30.792,0.930,1976.00,4.85
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-05,5: Friday (F-F),1: Early AM (12am-6am),298,30,36,30.792,0.969,89.71,0.09
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-05,5: Friday (F-F),2: Peak AM (6am-10am),1234,29,38,30.792,0.932,371.95,0.89
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-05,5: Friday (F-F),3: Mid-Day (10am-3pm),1589,29,38,30.792,0.933,479.20,1.12
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-05,5: Friday (F-F),4: Peak PM (3pm-7pm),2061,29,38,30.792,0.929,621.35,1.54
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-05,5: Friday (F-F),5: Late PM (7pm-12am),1372,28,38,30.792,0.917,413.79,1.22
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-05,6: Saturday (Sa-Sa),0: All Day (12am-12am),5046,29,38,30.792,0.934,1521.41,3.51
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-05,6: Saturday (Sa-Sa),1: Early AM (12am-6am),320,29,37,30.792,0.949,96.35,0.17
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-05,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),682,29,37,30.792,0.945,205.57,0.39
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-05,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),1503,29,38,30.792,0.939,453.19,0.95
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-05,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),1367,29,38,30.792,0.934,412.02,0.94
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-05,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),1175,28,38,30.792,0.916,354.28,1.06
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-05,7: Sunday (Su-Su),0: All Day (12am-12am),4025,29,38,30.792,0.938,1213.43,2.62
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-05,7: Sunday (Su-Su),1: Early AM (12am-6am),333,29,37,30.792,0.942,100.53,0.20
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-05,7: Sunday (Su-Su),2: Peak AM (6am-10am),435,29,37,30.792,0.953,131.28,0.21
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-05,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),1359,29,38,30.792,0.939,409.87,0.87
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-05,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),1021,29,37,30.792,0.942,307.88,0.62
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-05,7: Sunday (Su-Su),5: Late PM (7pm-12am),875,28,38,30.792,0.922,263.87,0.72
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-06,0: All Days (M-Su),0: All Day (12am-12am),5131,29,37,31.281,0.926,1546.84,3.94
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-06,0: All Days (M-Su),1: Early AM (12am-6am),287,29,37,31.281,0.943,86.67,0.17
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-06,0: All Days (M-Su),2: Peak AM (6am-10am),923,29,37,31.281,0.941,278.40,0.56
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-06,0: All Days (M-Su),3: Mid-Day (10am-3pm),1435,29,38,31.281,0.918,432.73,1.23
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-06,0: All Days (M-Su),4: Peak PM (3pm-7pm),1433,29,37,31.281,0.931,431.93,1.03
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-06,0: All Days (M-Su),5: Late PM (7pm-12am),1052,29,38,31.281,0.913,317.11,0.96
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-06,1: Monday (M-M),0: All Day (12am-12am),5056,29,37,31.281,0.931,1524.26,3.59
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-06,1: Monday (M-M),1: Early AM (12am-6am),322,30,36,31.281,0.954,96.97,0.15
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-06,1: Monday (M-M),2: Peak AM (6am-10am),964,29,37,31.281,0.941,290.65,0.58
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-06,1: Monday (M-M),3: Mid-Day (10am-3pm),1340,29,37,31.281,0.926,404.07,1.03
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-06,1: Monday (M-M),4: Peak PM (3pm-7pm),1449,29,37,31.281,0.938,436.85,0.92
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-06,1: Monday (M-M),5: Late PM (7pm-12am),981,29,38,31.281,0.912,295.72,0.91
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-06,2: Tuesday (Tu-Tu),0: All Day (12am-12am),5408,29,37,31.281,0.929,1630.49,3.96
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-06,2: Tuesday (Tu-Tu),1: Early AM (12am-6am),270,30,36,31.281,0.963,81.30,0.10
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-06,2: Tuesday (Tu-Tu),2: Peak AM (6am-10am),1079,30,37,31.281,0.947,325.23,0.58
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-06,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),1503,29,38,31.281,0.916,453.21,1.32
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-06,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),1572,29,37,31.281,0.934,473.96,1.07
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-06,2: Tuesday (Tu-Tu),5: Late PM (7pm-12am),984,29,38,31.281,0.913,296.80,0.91
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-06,3: Wednesday (W-W),0: All Day (12am-12am),5337,29,37,31.281,0.926,1608.92,4.08
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-06,3: Wednesday (W-W),1: Early AM (12am-6am),315,29,37,31.281,0.931,94.96,0.23
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-06,3: Wednesday (W-W),2: Peak AM (6am-10am),1167,29,37,31.281,0.938,351.81,0.74
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-06,3: Wednesday (W-W),3: Mid-Day (10am-3pm),1334,29,38,31.281,0.922,402.31,1.08
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-06,3: Wednesday (W-W),4: Peak PM (3pm-7pm),1522,29,37,31.281,0.929,458.84,1.11
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-06,3: Wednesday (W-W),5: Late PM (7pm-12am),998,29,38,31.281,0.912,301.00,0.92
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-06,4: Thursday (Th-Th),0: All Day (12am-12am),5210,29,37,31.281,0.927,1570.85,3.94
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-06,4: Thursday (Th-Th),1: Early AM (12am-6am),270,30,36,31.281,0.960,81.47,0.11
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-06,4: Thursday (Th-Th),2: Peak AM (6am-10am),1126,30,37,31.281,0.947,339.35,0.60
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-06,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),1578,29,38,31.281,0.917,475.70,1.38
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-06,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),1397,29,37,31.281,0.933,421.22,0.96
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-06,4: Thursday (Th-Th),5: Late PM (7pm-12am),840,28,39,31.281,0.899,253.11,0.90
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-06,5: Friday (F-F),0: All Day (12am-12am),6164,29,38,31.281,0.917,1858.29,5.36
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-06,5: Friday (F-F),1: Early AM (12am-6am),241,29,37,31.281,0.937,72.74,0.16
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-06,5: Friday (F-F),2: Peak AM (6am-10am),1091,29,37,31.281,0.936,328.94,0.72
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-06,5: Friday (F-F),3: Mid-Day (10am-3pm),1693,28,38,31.281,0.902,510.42,1.78
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-06,5: Friday (F-F),4: Peak PM (3pm-7pm),1756,29,37,31.281,0.926,529.55,1.35
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-06,5: Friday (F-F),5: Late PM (7pm-12am),1382,28,38,31.281,0.907,416.65,1.36
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-06,6: Saturday (Sa-Sa),0: All Day (12am-12am),4651,29,38,31.281,0.920,1402.33,3.90
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-06,6: Saturday (Sa-Sa),1: Early AM (12am-6am),288,29,37,31.281,0.927,86.82,0.22
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-06,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),562,29,37,31.281,0.940,169.35,0.34
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-06,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),1374,29,38,31.281,0.922,414.15,1.13
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-06,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),1331,29,38,31.281,0.925,401.26,1.04
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-06,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),1097,28,39,31.281,0.900,330.75,1.18
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-06,7: Sunday (Su-Su),0: All Day (12am-12am),4017,29,37,31.281,0.934,1211.20,2.75
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-06,7: Sunday (Su-Su),1: Early AM (12am-6am),304,29,37,31.281,0.935,91.61,0.20
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-06,7: Sunday (Su-Su),2: Peak AM (6am-10am),365,29,37,31.281,0.930,109.92,0.26
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-06,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),1214,29,37,31.281,0.926,366.14,0.94
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-06,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),988,29,37,31.281,0.932,297.78,0.70
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-06,7: Sunday (Su-Su),5: Late PM (7pm-12am),1147,30,37,31.281,0.945,345.76,0.65
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-07,0: All Days (M-Su),0: All Day (12am-12am),4749,29,38,30.143,0.954,1431.91,2.27
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-07,0: All Days (M-Su),1: Early AM (12am-6am),300,29,37,30.143,0.977,90.59,0.07
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-07,0: All Days (M-Su),2: Peak AM (6am-10am),722,29,37,30.143,0.967,217.54,0.24
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-07,0: All Days (M-Su),3: Mid-Day (10am-3pm),1345,29,38,30.143,0.950,405.52,0.70
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-07,0: All Days (M-Su),4: Peak PM (3pm-7pm),1348,29,37,30.143,0.961,406.30,0.55
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-07,0: All Days (M-Su),5: Late PM (7pm-12am),1035,28,38,30.143,0.936,311.97,0.71
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-07,1: Monday (M-M),0: All Day (12am-12am),4826,29,37,30.143,0.966,1454.99,1.69
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-07,1: Monday (M-M),1: Early AM (12am-6am),426,31,35,30.143,1.000,128.44,0.00
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-07,1: Monday (M-M),2: Peak AM (6am-10am),770,29,37,30.143,0.970,232.20,0.24
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-07,1: Monday (M-M),3: Mid-Day (10am-3pm),1254,29,37,30.143,0.961,378.21,0.51
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-07,1: Monday (M-M),4: Peak PM (3pm-7pm),1403,29,37,30.143,0.966,422.96,0.50
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-07,1: Monday (M-M),5: Late PM (7pm-12am),972,29,38,30.143,0.949,293.18,0.52
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-07,2: Tuesday (Tu-Tu),0: All Day (12am-12am),4845,29,38,30.143,0.959,1460.70,2.05
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-07,2: Tuesday (Tu-Tu),1: Early AM (12am-6am),270,30,36,30.143,1.000,81.36,0.00
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-07,2: Tuesday (Tu-Tu),2: Peak AM (6am-10am),829,29,37,30.143,0.964,249.99,0.31
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-07,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),1319,29,38,30.143,0.958,397.64,0.58
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-07,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),1442,29,37,30.143,0.961,434.63,0.58
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-07,2: Tuesday (Tu-Tu),5: Late PM (7pm-12am),985,28,38,30.143,0.942,297.08,0.61
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-07,3: Wednesday (W-W),0: All Day (12am-12am),5010,29,38,30.143,0.956,1510.44,2.33
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-07,3: Wednesday (W-W),1: Early AM (12am-6am),237,30,37,30.143,0.980,71.36,0.05
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-07,3: Wednesday (W-W),2: Peak AM (6am-10am),944,29,37,30.143,0.971,284.64,0.28
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-07,3: Wednesday (W-W),3: Mid-Day (10am-3pm),1361,29,38,30.143,0.950,410.45,0.72
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-07,3: Wednesday (W-W),4: Peak PM (3pm-7pm),1429,29,37,30.143,0.965,430.82,0.51
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-07,3: Wednesday (W-W),5: Late PM (7pm-12am),1039,28,39,30.143,0.930,313.17,0.78
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-07,4: Thursday (Th-Th),0: All Day (12am-12am),5246,29,38,30.143,0.956,1581.48,2.43
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-07,4: Thursday (Th-Th),1: Early AM (12am-6am),263,29,37,30.143,0.961,79.15,0.11
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-07,4: Thursday (Th-Th),2: Peak AM (6am-10am),906,29,37,30.143,0.969,273.13,0.29
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-07,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),1416,29,38,30.143,0.950,426.92,0.74
