Data Periods,Mode of Travel,Zone ID,Zone Name,Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Spot Traffic (StL Volume),Avg Spot Speed (mph),Free Flow Speed (mph),Free Flow Factor,5th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-12,3: Wednesday (W-W),0: All Day (12am-12am),4582,19,23.374,0.800,10.000,23.000,27.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-12,3: Wednesday (W-W),1: Early AM (12am-6am),319,21,23.374,0.883,12.000,25.000,30.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-12,3: Wednesday (W-W),2: Peak AM (6am-10am),849,19,23.374,0.812,11.000,24.000,27.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-12,3: Wednesday (W-W),3: Mid-Day (10am-3pm),1292,19,23.374,0.810,11.000,23.000,27.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-12,3: Wednesday (W-W),4: Peak PM (3pm-7pm),1315,18,23.374,0.755,10.000,23.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-12,3: Wednesday (W-W),5: Late PM (7pm-12am),806,19,23.374,0.811,11.000,24.000,29.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-12,4: Thursday (Th-Th),0: All Day (12am-12am),4828,18,23.374,0.786,10.000,23.000,27.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-12,4: Thursday (Th-Th),1: Early AM (12am-6am),297,22,23.374,0.925,13.000,27.000,36.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-12,4: Thursday (Th-Th),2: Peak AM (6am-10am),935,19,23.374,0.826,11.000,24.000,28.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-12,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),1256,18,23.374,0.784,10.000,23.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-12,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),1521,17,23.374,0.728,9.000,22.000,25.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-12,4: Thursday (Th-Th),5: Late PM (7pm-12am),820,19,23.374,0.801,10.000,24.000,29.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-12,5: Friday (F-F),0: All Day (12am-12am),5384,18,23.374,0.788,10.000,23.000,27.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-12,5: Friday (F-F),1: Early AM (12am-6am),296,21,23.374,0.884,12.000,26.000,31.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-12,5: Friday (F-F),2: Peak AM (6am-10am),986,19,23.374,0.820,11.000,24.000,29.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-12,5: Friday (F-F),3: Mid-Day (10am-3pm),1500,19,23.374,0.797,10.000,23.000,27.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-12,5: Friday (F-F),4: Peak PM (3pm-7pm),1565,17,23.374,0.736,10.000,22.000,25.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-12,5: Friday (F-F),5: Late PM (7pm-12am),1038,19,23.374,0.796,10.000,23.000,28.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-12,6: Saturday (Sa-Sa),0: All Day (12am-12am),4390,19,23.374,0.814,11.000,24.000,28.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-12,6: Saturday (Sa-Sa),1: Early AM (12am-6am),322,21,23.374,0.889,12.000,26.000,32.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-12,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),539,20,23.374,0.866,12.000,25.000,29.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-12,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),1347,19,23.374,0.811,11.000,23.000,27.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-12,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),1267,18,23.374,0.776,10.000,23.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-12,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),915,19,23.374,0.815,10.000,24.000,28.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-12,7: Sunday (Su-Su),0: All Day (12am-12am),3931,19,23.374,0.815,11.000,24.000,28.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-12,7: Sunday (Su-Su),1: Early AM (12am-6am),321,21,23.374,0.889,12.000,26.000,34.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-12,7: Sunday (Su-Su),2: Peak AM (6am-10am),450,20,23.374,0.836,11.000,24.000,29.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-12,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),1333,19,23.374,0.810,10.000,23.000,28.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-12,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),1084,18,23.374,0.785,10.000,23.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-12,7: Sunday (Su-Su),5: Late PM (7pm-12am),743,19,23.374,0.823,11.000,24.000,29.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-01,0: All Days (M-Su),0: All Day (12am-12am),4535,18,22.317,0.787,9.000,22.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-01,0: All Days (M-Su),1: Early AM (12am-6am),313,19,22.317,0.856,11.000,25.000,30.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-01,0: All Days (M-Su),2: Peak AM (6am-10am),841,17,22.317,0.775,9.000,23.000,27.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-01,0: All Days (M-Su),3: Mid-Day (10am-3pm),1221,17,22.317,0.772,9.000,22.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-01,0: All Days (M-Su),4: Peak PM (3pm-7pm),1376,17,22.317,0.775,9.000,22.000,25.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-01,0: All Days (M-Su),5: Late PM (7pm-12am),785,18,22.317,0.814,10.000,23.000,27.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-01,1: Monday (M-M),0: All Day (12am-12am),4317,18,22.317,0.789,9.000,22.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-01,1: Monday (M-M),1: Early AM (12am-6am),393,19,22.317,0.856,10.000,25.000,34.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-01,1: Monday (M-M),2: Peak AM (6am-10am),818,17,22.317,0.767,9.000,22.000,25.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-01,1: Monday (M-M),3: Mid-Day (10am-3pm),1090,17,22.317,0.777,9.000,22.000,25.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-01,1: Monday (M-M),4: Peak PM (3pm-7pm),1312,17,22.317,0.776,9.000,22.000,25.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-01,1: Monday (M-M),5: Late PM (7pm-12am),704,18,22.317,0.820,10.000,23.000,27.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-01,2: Tuesday (Tu-Tu),0: All Day (12am-12am),4907,18,22.317,0.786,9.000,22.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-01,2: Tuesday (Tu-Tu),1: Early AM (12am-6am),292,19,22.317,0.837,11.000,24.000,29.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-01,2: Tuesday (Tu-Tu),2: Peak AM (6am-10am),1051,17,22.317,0.773,8.000,23.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-01,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),1236,17,22.317,0.780,9.000,22.000,25.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-01,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),1501,17,22.317,0.773,9.000,22.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-01,2: Tuesday (Tu-Tu),5: Late PM (7pm-12am),827,18,22.317,0.815,10.000,23.000,27.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-01,3: Wednesday (W-W),0: All Day (12am-12am),4426,18,22.317,0.792,9.000,23.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-01,3: Wednesday (W-W),1: Early AM (12am-6am),321,19,22.317,0.834,11.000,24.000,29.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-01,3: Wednesday (W-W),2: Peak AM (6am-10am),1033,18,22.317,0.785,9.000,23.000,27.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-01,3: Wednesday (W-W),3: Mid-Day (10am-3pm),1174,17,22.317,0.779,9.000,23.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-01,3: Wednesday (W-W),4: Peak PM (3pm-7pm),1279,17,22.317,0.782,9.000,22.000,25.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-01,3: Wednesday (W-W),5: Late PM (7pm-12am),620,18,22.317,0.826,10.000,23.000,27.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-01,4: Thursday (Th-Th),0: All Day (12am-12am),4807,18,22.317,0.791,9.000,22.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-01,4: Thursday (Th-Th),1: Early AM (12am-6am),309,19,22.317,0.859,10.000,24.000,30.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-01,4: Thursday (Th-Th),2: Peak AM (6am-10am),977,17,22.317,0.766,9.000,22.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-01,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),1155,17,22.317,0.780,9.000,22.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-01,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),1551,18,22.317,0.786,9.000,22.000,25.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-01,4: Thursday (Th-Th),5: Late PM (7pm-12am),815,18,22.317,0.820,10.000,23.000,27.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-01,5: Friday (F-F),0: All Day (12am-12am),5184,17,22.317,0.779,9.000,22.000,25.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-01,5: Friday (F-F),1: Early AM (12am-6am),281,19,22.317,0.848,11.000,25.000,31.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-01,5: Friday (F-F),2: Peak AM (6am-10am),962,17,22.317,0.784,9.000,23.000,28.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-01,5: Friday (F-F),3: Mid-Day (10am-3pm),1290,17,22.317,0.755,9.000,22.000,25.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-01,5: Friday (F-F),4: Peak PM (3pm-7pm),1683,17,22.317,0.769,9.000,22.000,25.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-01,5: Friday (F-F),5: Late PM (7pm-12am),968,18,22.317,0.803,10.000,22.000,25.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-01,6: Saturday (Sa-Sa),0: All Day (12am-12am),4384,17,22.317,0.778,9.000,22.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-01,6: Saturday (Sa-Sa),1: Early AM (12am-6am),301,20,22.317,0.887,11.000,26.000,31.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-01,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),531,17,22.317,0.752,9.000,22.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-01,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),1361,17,22.317,0.763,9.000,22.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-01,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),1285,17,22.317,0.759,8.000,22.000,25.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-01,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),907,18,22.317,0.805,10.000,23.000,28.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-01,7: Sunday (Su-Su),0: All Day (12am-12am),3709,18,22.317,0.793,10.000,23.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-01,7: Sunday (Su-Su),1: Early AM (12am-6am),276,20,22.317,0.875,11.000,25.000,30.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-01,7: Sunday (Su-Su),2: Peak AM (6am-10am),420,18,22.317,0.803,10.000,23.000,27.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-01,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),1279,17,22.317,0.771,9.000,22.000,25.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-01,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),1033,17,22.317,0.778,9.000,22.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-01,7: Sunday (Su-Su),5: Late PM (7pm-12am),702,18,22.317,0.818,10.000,23.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-02,0: All Days (M-Su),0: All Day (12am-12am),4692,17,22.521,0.773,9.000,22.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-02,0: All Days (M-Su),1: Early AM (12am-6am),296,19,22.521,0.845,10.000,25.000,31.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-02,0: All Days (M-Su),2: Peak AM (6am-10am),945,17,22.521,0.758,8.000,22.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-02,0: All Days (M-Su),3: Mid-Day (10am-3pm),1254,17,22.521,0.759,9.000,22.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-02,0: All Days (M-Su),4: Peak PM (3pm-7pm),1388,17,22.521,0.765,9.000,22.000,25.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-02,0: All Days (M-Su),5: Late PM (7pm-12am),809,18,22.521,0.799,10.000,23.000,27.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-02,1: Monday (M-M),0: All Day (12am-12am),4374,18,22.521,0.779,9.000,23.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-02,1: Monday (M-M),1: Early AM (12am-6am),345,19,22.521,0.842,10.000,25.000,31.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-02,1: Monday (M-M),2: Peak AM (6am-10am),919,17,22.521,0.756,8.000,22.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-02,1: Monday (M-M),3: Mid-Day (10am-3pm),1137,17,22.521,0.768,9.000,22.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-02,1: Monday (M-M),4: Peak PM (3pm-7pm),1292,17,22.521,0.772,9.000,22.000,24.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-02,1: Monday (M-M),5: Late PM (7pm-12am),681,18,22.521,0.808,10.000,23.000,27.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-02,2: Tuesday (Tu-Tu),0: All Day (12am-12am),4861,17,22.521,0.773,9.000,22.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-02,2: Tuesday (Tu-Tu),1: Early AM (12am-6am),245,19,22.521,0.827,11.000,25.000,29.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-02,2: Tuesday (Tu-Tu),2: Peak AM (6am-10am),1155,17,22.521,0.761,9.000,22.000,25.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-02,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),1157,17,22.521,0.755,9.000,22.000,25.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-02,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),1551,17,22.521,0.767,9.000,22.000,25.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-02,2: Tuesday (Tu-Tu),5: Late PM (7pm-12am),751,18,22.521,0.818,10.000,23.000,27.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-02,3: Wednesday (W-W),0: All Day (12am-12am),5159,18,22.521,0.778,9.000,22.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-02,3: Wednesday (W-W),1: Early AM (12am-6am),273,19,22.521,0.830,11.000,24.000,32.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-02,3: Wednesday (W-W),2: Peak AM (6am-10am),1206,17,22.521,0.762,8.000,23.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-02,3: Wednesday (W-W),3: Mid-Day (10am-3pm),1155,17,22.521,0.758,8.000,22.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-02,3: Wednesday (W-W),4: Peak PM (3pm-7pm),1652,17,22.521,0.777,9.000,22.000,25.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-02,3: Wednesday (W-W),5: Late PM (7pm-12am),874,18,22.521,0.812,10.000,23.000,27.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-02,4: Thursday (Th-Th),0: All Day (12am-12am),4636,17,22.521,0.769,9.000,22.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-02,4: Thursday (Th-Th),1: Early AM (12am-6am),275,19,22.521,0.854,10.000,25.000,32.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-02,4: Thursday (Th-Th),2: Peak AM (6am-10am),1150,16,22.521,0.727,8.000,22.000,25.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-02,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),1258,17,22.521,0.760,9.000,22.000,25.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-02,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),1323,17,22.521,0.776,10.000,22.000,25.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-02,4: Thursday (Th-Th),5: Late PM (7pm-12am),631,18,22.521,0.812,10.000,23.000,28.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-02,5: Friday (F-F),0: All Day (12am-12am),5346,18,22.521,0.778,9.000,22.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-02,5: Friday (F-F),1: Early AM (12am-6am),297,19,22.521,0.838,11.000,24.000,29.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-02,5: Friday (F-F),2: Peak AM (6am-10am),1100,17,22.521,0.763,8.000,23.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-02,5: Friday (F-F),3: Mid-Day (10am-3pm),1270,17,22.521,0.772,9.000,22.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-02,5: Friday (F-F),4: Peak PM (3pm-7pm),1634,17,22.521,0.768,9.000,22.000,25.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-02,5: Friday (F-F),5: Late PM (7pm-12am),1045,18,22.521,0.798,10.000,23.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-02,6: Saturday (Sa-Sa),0: All Day (12am-12am),4735,17,22.521,0.757,9.000,22.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-02,6: Saturday (Sa-Sa),1: Early AM (12am-6am),318,19,22.521,0.863,10.000,26.000,35.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-02,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),592,17,22.521,0.775,9.000,23.000,27.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-02,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),1497,17,22.521,0.742,9.000,22.000,25.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-02,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),1320,16,22.521,0.728,8.000,22.000,25.000
