Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume),5th Speed Percentile,15th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"May 01, 2019 - Jul 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,St Louis,0.034,yes,208,yes,2019-06,0: All Days (M-Su),4: Peak PM (3pm-7pm),635,14,9,21.996,0.634,21.52,0.57,4.000,7.000,18.000,21.000
"May 01, 2019 - Jul 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,St Louis,0.034,yes,208,yes,2019-06,0: All Days (M-Su),5: Late PM (7pm-12am),427,15,8,21.996,0.687,14.46,0.30,5.000,8.000,19.000,26.000
"May 01, 2019 - Jul 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,St Louis,0.034,yes,208,yes,2019-06,1: Monday (M-M),0: All Day (12am-12am),2127,15,8,21.996,0.677,72.07,1.56,4.000,8.000,19.000,23.000
"May 01, 2019 - Jul 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,St Louis,0.034,yes,208,yes,2019-06,1: Monday (M-M),1: Early AM (12am-6am),121,15,8,21.996,0.696,4.09,0.08,8.000,9.000,19.000,27.000
"May 01, 2019 - Jul 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,St Louis,0.034,yes,208,yes,2019-06,1: Monday (M-M),2: Peak AM (6am-10am),451,15,8,21.996,0.689,15.29,0.31,5.000,8.000,19.000,23.000
"May 01, 2019 - Jul 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,St Louis,0.034,yes,208,yes,2019-06,1: Monday (M-M),3: Mid-Day (10am-3pm),593,14,8,21.996,0.656,20.10,0.48,4.000,8.000,19.000,22.000
"May 01, 2019 - Jul 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,St Louis,0.034,yes,208,yes,2019-06,1: Monday (M-M),4: Peak PM (3pm-7pm),613,14,9,21.996,0.646,20.77,0.52,4.000,8.000,18.000,20.000
"May 01, 2019 - Jul 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,St Louis,0.034,yes,208,yes,2019-06,1: Monday (M-M),5: Late PM (7pm-12am),349,16,7,21.996,0.749,11.83,0.18,6.000,11.000,19.000,23.000
"May 01, 2019 - Jul 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,St Louis,0.034,yes,208,yes,2019-06,2: Tuesday (Tu-Tu),0: All Day (12am-12am),2428,15,8,21.996,0.667,82.27,1.86,4.000,8.000,19.000,24.000
"May 01, 2019 - Jul 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,St Louis,0.034,yes,208,yes,2019-06,2: Tuesday (Tu-Tu),1: Early AM (12am-6am),146,15,8,21.996,0.672,4.95,0.11,4.000,8.000,20.000,24.000
