Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume),5th Speed Percentile,15th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,18th,0.027,yes,46,yes,2021-01,6: Saturday (Sa-Sa),0: All Day (12am-12am),306,19,5,34.500,0.551,8.28,0.20,5.000,10.000,26.000,34.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,18th,0.027,yes,46,yes,2021-01,6: Saturday (Sa-Sa),1: Early AM (12am-6am),15,19,5,34.500,0.544,0.41,0.01,N/A,N/A,N/A,N/A
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,18th,0.027,yes,46,yes,2021-01,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),34,18,5,34.500,0.516,0.92,0.03,2.000,7.000,22.000,26.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,18th,0.027,yes,46,yes,2021-01,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),110,19,5,34.500,0.547,2.97,0.07,6.000,10.000,25.000,31.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,18th,0.027,yes,46,yes,2021-01,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),91,20,5,34.500,0.584,2.45,0.05,6.000,12.000,26.000,32.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,18th,0.027,yes,46,yes,2021-01,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),56,18,5,34.500,0.530,1.52,0.04,5.000,8.000,26.000,33.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,18th,0.027,yes,46,yes,2021-01,7: Sunday (Su-Su),0: All Day (12am-12am),240,20,5,34.500,0.579,6.49,0.14,6.000,11.000,26.000,32.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,18th,0.027,yes,46,yes,2021-01,7: Sunday (Su-Su),1: Early AM (12am-6am),18,23,4,34.500,0.659,0.47,0.01,N/A,N/A,N/A,N/A
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,18th,0.027,yes,46,yes,2021-01,7: Sunday (Su-Su),2: Peak AM (6am-10am),22,20,5,34.500,0.590,0.59,0.01,6.000,12.000,25.000,45.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,18th,0.027,yes,46,yes,2021-01,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),100,20,5,34.500,0.570,2.70,0.06,10.000,13.000,26.000,31.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,18th,0.027,yes,46,yes,2021-01,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),75,21,5,34.500,0.604,2.02,0.04,4.000,12.000,27.000,32.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,18th,0.027,yes,46,yes,2021-01,7: Sunday (Su-Su),5: Late PM (7pm-12am),26,17,6,34.500,0.482,0.71,0.02,2.000,7.000,22.000,25.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,18th,0.027,yes,46,yes,2021-02,0: All Days (M-Su),0: All Day (12am-12am),404,19,5,30.896,0.626,10.92,0.21,5.000,12.000,26.000,31.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,18th,0.027,yes,46,yes,2021-02,0: All Days (M-Su),1: Early AM (12am-6am),14,20,5,30.896,0.633,0.37,0.01,13.000,15.000,29.000,33.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,18th,0.027,yes,46,yes,2021-02,0: All Days (M-Su),2: Peak AM (6am-10am),47,20,5,30.896,0.634,1.27,0.02,5.000,12.000,27.000,31.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,18th,0.027,yes,46,yes,2021-02,0: All Days (M-Su),3: Mid-Day (10am-3pm),161,19,5,30.896,0.604,4.34,0.09,4.000,11.000,26.000,31.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,18th,0.027,yes,46,yes,2021-02,0: All Days (M-Su),4: Peak PM (3pm-7pm),119,20,5,30.896,0.653,3.20,0.06,8.000,13.000,27.000,33.000
