Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume),15th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,Texas Avenue / 13380340 / 5,0.066,yes,235,yes,2021-06,1: Weekday (M-Th),2: Peak AM (6am-10am),316,15,16,17.594,0.826,20.9,0.25,9,20,24
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,Texas Avenue / 13380340 / 5,0.066,yes,235,yes,2021-06,1: Weekday (M-Th),3: Mid-Day (10am-3pm),770,15,16,17.594,0.841,50.88,0.55,9,20,23
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,Texas Avenue / 13380340 / 5,0.066,yes,235,yes,2021-06,1: Weekday (M-Th),4: Peak PM (3pm-7pm),690,15,16,17.594,0.867,45.62,0.4,10,20,24
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,Texas Avenue / 13380340 / 5,0.066,yes,235,yes,2021-06,1: Weekday (M-Th),5: Late PM (7pm-12am),265,16,15,17.594,0.897,17.55,0.11,11,20,24
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,Texas Avenue / 13380340 / 5,0.066,yes,235,yes,2021-06,2: Friday (F-F),1: Early AM (12am-6am),46,15,16,17.594,0.863,3.04,0.03,10,20,23
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,Texas Avenue / 13380340 / 5,0.066,yes,235,yes,2021-06,2: Friday (F-F),2: Peak AM (6am-10am),286,15,16,17.594,0.834,18.92,0.21,10,19,23
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,Texas Avenue / 13380340 / 5,0.066,yes,235,yes,2021-06,2: Friday (F-F),3: Mid-Day (10am-3pm),788,15,16,17.594,0.861,52.12,0.48,10,20,24
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,Texas Avenue / 13380340 / 5,0.066,yes,235,yes,2021-06,2: Friday (F-F),4: Peak PM (3pm-7pm),829,15,15,17.594,0.873,54.8,0.45,11,20,24
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,Texas Avenue / 13380340 / 5,0.066,yes,235,yes,2021-06,2: Friday (F-F),5: Late PM (7pm-12am),428,15,16,17.594,0.863,28.31,0.25,10,20,23
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,Texas Avenue / 13380340 / 5,0.066,yes,235,yes,2021-06,3: Weekend (Sa-Su),1: Early AM (12am-6am),113,16,14,17.594,0.937,7.49,0.03,12,21,25
