Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume),5th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Michigan Avenue / 1136328488 / 1,0.071,yes,47,yes,2022-01,6: Saturday (Sa-Sa),1: Early AM (12am-6am),10,17,15,32.359,0.516,0.71,0.02,N/A,N/A,N/A
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Michigan Avenue / 1136328488 / 1,0.071,yes,47,yes,2022-01,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),16,21,12,32.359,0.634,1.17,0.02,N/A,N/A,N/A
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Michigan Avenue / 1136328488 / 1,0.071,yes,47,yes,2022-01,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),103,21,12,32.359,0.637,7.30,0.13,5.000,28.000,34.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Michigan Avenue / 1136328488 / 1,0.071,yes,47,yes,2022-01,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),69,21,12,32.359,0.637,4.90,0.09,7.000,29.000,33.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Michigan Avenue / 1136328488 / 1,0.071,yes,47,yes,2022-01,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),70,19,14,32.359,0.576,5.00,0.11,4.000,24.000,27.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Michigan Avenue / 1136328488 / 1,0.071,yes,47,yes,2022-01,7: Sunday (Su-Su),0: All Day (12am-12am),226,21,12,32.359,0.652,16.03,0.26,8.000,28.000,34.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Michigan Avenue / 1136328488 / 1,0.071,yes,47,yes,2022-01,7: Sunday (Su-Su),1: Early AM (12am-6am),16,21,12,32.359,0.636,1.10,0.02,N/A,N/A,N/A
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Michigan Avenue / 1136328488 / 1,0.071,yes,47,yes,2022-01,7: Sunday (Su-Su),2: Peak AM (6am-10am),15,23,11,32.359,0.717,1.07,0.01,N/A,N/A,N/A
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Michigan Avenue / 1136328488 / 1,0.071,yes,47,yes,2022-01,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),70,21,12,32.359,0.645,4.96,0.08,7.000,28.000,37.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Michigan Avenue / 1136328488 / 1,0.071,yes,47,yes,2022-01,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),66,21,12,32.359,0.651,4.67,0.08,9.000,27.000,29.000
