Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume),5th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 1015688960 / 1,0.069,yes,270,yes,2019-01,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),72,21,12,21.127,0.979,5.02,0.01,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 1015688960 / 1,0.069,yes,270,yes,2019-01,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),68,12,20,21.127,0.588,4.69,0.16,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 1015688960 / 1,0.069,yes,270,yes,2019-01,7: Sunday (Su-Su),5: Late PM (7pm-12am),48,14,18,21.127,0.653,3.35,0.08,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2019-01,0: All Days (M-Su),0: All Day (12am-12am),276,16,15,20.439,0.768,18.62,0.28,7.000,19.000,23.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2019-01,0: All Days (M-Su),1: Early AM (12am-6am),24,16,15,20.439,0.769,1.64,0.02,10.000,24.000,24.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2019-01,0: All Days (M-Su),2: Peak AM (6am-10am),56,16,15,20.439,0.781,3.76,0.05,4.000,19.000,27.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2019-01,0: All Days (M-Su),3: Mid-Day (10am-3pm),73,16,16,20.439,0.759,4.96,0.08,7.000,19.000,23.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2019-01,0: All Days (M-Su),4: Peak PM (3pm-7pm),78,16,15,20.439,0.774,5.25,0.08,7.000,19.000,19.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2019-01,0: All Days (M-Su),5: Late PM (7pm-12am),44,15,16,20.439,0.753,3.00,0.05,8.000,20.000,21.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2019-01,1: Monday (M-M),0: All Day (12am-12am),303,15,16,20.439,0.732,20.47,0.37,7.000,19.000,19.000
