Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume),5th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2022-01,0: All Days (M-Su),2: Peak AM (6am-10am),72,16,29,17.635,0.883,9.10,0.07,4.000,21.000,24.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2022-01,0: All Days (M-Su),3: Mid-Day (10am-3pm),252,16,29,17.635,0.879,31.85,0.25,3.000,21.000,24.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2022-01,0: All Days (M-Su),4: Peak PM (3pm-7pm),236,14,32,17.635,0.811,29.74,0.39,4.000,19.000,22.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2022-01,0: All Days (M-Su),5: Late PM (7pm-12am),262,13,34,17.635,0.764,33.06,0.58,4.000,18.000,21.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2022-01,1: Monday (M-M),0: All Day (12am-12am),760,15,31,17.635,0.833,95.82,1.09,3.000,20.000,22.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2022-01,1: Monday (M-M),1: Early AM (12am-6am),54,14,33,17.635,0.774,6.84,0.11,4.000,19.000,22.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2022-01,1: Monday (M-M),2: Peak AM (6am-10am),78,15,31,17.635,0.842,9.78,0.10,4.000,20.000,23.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2022-01,1: Monday (M-M),3: Mid-Day (10am-3pm),250,16,29,17.635,0.882,31.57,0.24,3.000,21.000,22.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2022-01,1: Monday (M-M),4: Peak PM (3pm-7pm),196,14,31,17.635,0.820,24.72,0.31,3.000,20.000,23.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2022-01,1: Monday (M-M),5: Late PM (7pm-12am),182,14,32,17.635,0.795,22.91,0.34,4.000,18.000,22.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2022-01,2: Tuesday (Tu-Tu),0: All Day (12am-12am),822,15,31,17.635,0.836,103.71,1.15,3.000,20.000,22.000
