Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume),5th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Ophir Drive / 22744683,0.221,yes,276,yes,2019-01,5: Friday (F-F),1: Early AM (12am-6am),271,12,67,13.873,0.849,59.95,0.77,6.000,16.000,19.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Ophir Drive / 22744683,0.221,yes,276,yes,2019-01,5: Friday (F-F),2: Peak AM (6am-10am),304,12,65,13.873,0.879,67.20,0.67,7.000,17.000,20.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Ophir Drive / 22744683,0.221,yes,276,yes,2019-01,5: Friday (F-F),3: Mid-Day (10am-3pm),524,12,65,13.873,0.888,115.72,1.05,6.000,17.000,19.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Ophir Drive / 22744683,0.221,yes,276,yes,2019-01,5: Friday (F-F),4: Peak PM (3pm-7pm),482,10,77,13.873,0.747,106.34,2.60,4.000,15.000,18.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Ophir Drive / 22744683,0.221,yes,276,yes,2019-01,5: Friday (F-F),5: Late PM (7pm-12am),853,10,80,13.873,0.713,188.46,5.47,4.000,14.000,17.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Ophir Drive / 22744683,0.221,yes,276,yes,2019-01,6: Saturday (Sa-Sa),0: All Day (12am-12am),1773,11,70,13.873,0.823,391.53,6.05,5.000,16.000,18.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Ophir Drive / 22744683,0.221,yes,276,yes,2019-01,6: Saturday (Sa-Sa),1: Early AM (12am-6am),392,11,70,13.873,0.821,86.61,1.36,4.000,15.000,18.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Ophir Drive / 22744683,0.221,yes,276,yes,2019-01,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),126,12,65,13.873,0.885,27.92,0.26,5.000,18.000,20.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Ophir Drive / 22744683,0.221,yes,276,yes,2019-01,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),371,11,70,13.873,0.817,81.93,1.32,5.000,15.000,18.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Ophir Drive / 22744683,0.221,yes,276,yes,2019-01,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),332,12,68,13.873,0.843,73.34,0.98,4.000,16.000,18.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Ophir Drive / 22744683,0.221,yes,276,yes,2019-01,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),551,11,71,13.873,0.803,121.73,2.15,5.000,15.000,18.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Ophir Drive / 22744683,0.221,yes,276,yes,2019-01,7: Sunday (Su-Su),0: All Day (12am-12am),1574,11,71,13.873,0.813,347.59,5.77,5.000,15.000,18.000
