Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume),5th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2019-01,5: Friday (F-F),1: Early AM (12am-6am),28,N/A,N/A,N/A,N/A,3.89,N/A,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2019-01,5: Friday (F-F),2: Peak AM (6am-10am),142,21,23,36.156,0.592,19.80,0.38,10.000,21.000,28.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2019-01,5: Friday (F-F),3: Mid-Day (10am-3pm),227,22,23,36.156,0.606,31.62,0.57,9.000,26.000,28.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2019-01,5: Friday (F-F),4: Peak PM (3pm-7pm),466,21,24,36.156,0.571,64.85,1.35,9.000,26.000,30.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2019-01,5: Friday (F-F),5: Late PM (7pm-12am),323,19,26,36.156,0.538,44.97,1.07,12.000,25.000,27.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2019-01,6: Saturday (Sa-Sa),0: All Day (12am-12am),455,20,26,36.156,0.543,63.36,1.47,11.000,25.000,27.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2019-01,6: Saturday (Sa-Sa),1: Early AM (12am-6am),46,17,29,36.156,0.477,6.42,0.19,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2019-01,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),17,N/A,N/A,N/A,N/A,2.40,N/A,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2019-01,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),120,21,24,36.156,0.585,16.77,0.33,12.000,27.000,29.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2019-01,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),144,20,25,36.156,0.555,20.09,0.45,10.000,25.000,30.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2019-01,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),127,19,27,36.156,0.512,17.68,0.47,10.000,25.000,26.000
