Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume),5th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Feb 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2021-02,5: Friday (F-F),1: Early AM (12am-6am),10,18,28,19.749,0.909,1.36,0.01,N/A,N/A,N/A
"Feb 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2021-02,5: Friday (F-F),2: Peak AM (6am-10am),72,20,26,19.749,0.991,9.97,0.00,10.000,25.000,28.000
"Feb 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2021-02,5: Friday (F-F),3: Mid-Day (10am-3pm),175,19,27,19.749,0.940,24.32,0.08,6.000,25.000,28.000
"Feb 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2021-02,5: Friday (F-F),4: Peak PM (3pm-7pm),167,18,28,19.749,0.904,23.25,0.12,8.000,25.000,28.000
"Feb 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2021-02,5: Friday (F-F),5: Late PM (7pm-12am),122,17,30,19.749,0.857,16.99,0.14,4.000,23.000,29.000
"Feb 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2021-02,6: Saturday (Sa-Sa),0: All Day (12am-12am),727,18,28,19.749,0.921,101.24,0.44,7.000,25.000,28.000
"Feb 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2021-02,6: Saturday (Sa-Sa),1: Early AM (12am-6am),39,17,29,19.749,0.866,5.49,0.04,6.000,20.000,28.000
"Feb 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2021-02,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),74,19,26,19.749,0.969,10.28,0.02,9.000,25.000,27.000
"Feb 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2021-02,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),247,18,27,19.749,0.925,34.44,0.14,7.000,25.000,28.000
"Feb 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2021-02,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),221,18,27,19.749,0.931,30.74,0.12,8.000,25.000,27.000
