Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume),5th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Yosemite Drive / 1020855126 / 1,0.026,yes,283,yes,2022-01,5: Friday (F-F),2: Peak AM (6am-10am),1029,21,5,32.404,0.643,27.23,0.47,5.000,30.000,34.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Yosemite Drive / 1020855126 / 1,0.026,yes,283,yes,2022-01,5: Friday (F-F),3: Mid-Day (10am-3pm),1942,24,4,32.404,0.752,51.42,0.52,11.000,32.000,36.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Yosemite Drive / 1020855126 / 1,0.026,yes,283,yes,2022-01,5: Friday (F-F),4: Peak PM (3pm-7pm),2079,23,4,32.404,0.708,55.04,0.70,7.000,31.000,35.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Yosemite Drive / 1020855126 / 1,0.026,yes,283,yes,2022-01,5: Friday (F-F),5: Late PM (7pm-12am),1073,27,4,32.404,0.828,28.41,0.18,15.000,33.000,37.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Yosemite Drive / 1020855126 / 1,0.026,yes,283,yes,2022-01,6: Saturday (Sa-Sa),0: All Day (12am-12am),4099,26,4,32.404,0.797,108.52,0.86,13.000,33.000,37.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Yosemite Drive / 1020855126 / 1,0.026,yes,283,yes,2022-01,6: Saturday (Sa-Sa),1: Early AM (12am-6am),180,29,3,32.404,0.900,4.76,0.02,15.000,37.000,41.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Yosemite Drive / 1020855126 / 1,0.026,yes,283,yes,2022-01,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),455,24,4,32.404,0.735,12.05,0.13,6.000,32.000,37.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Yosemite Drive / 1020855126 / 1,0.026,yes,283,yes,2022-01,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),1486,25,4,32.404,0.777,39.34,0.35,11.000,33.000,37.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Yosemite Drive / 1020855126 / 1,0.026,yes,283,yes,2022-01,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),1196,26,4,32.404,0.810,31.66,0.23,15.000,32.000,37.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Yosemite Drive / 1020855126 / 1,0.026,yes,283,yes,2022-01,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),782,27,4,32.404,0.825,20.71,0.14,15.000,34.000,38.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Yosemite Drive / 1020855126 / 1,0.026,yes,283,yes,2022-01,7: Sunday (Su-Su),0: All Day (12am-12am),3734,27,4,32.404,0.837,98.86,0.60,15.000,34.000,37.000
