Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume),5th Speed Percentile,15th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2024-01,5: Friday (F-F),2: Peak AM (6am-10am),156,19,4,22.184,0.866,3.42,0.02,9.000,12.000,24.000,28.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2024-01,5: Friday (F-F),3: Mid-Day (10am-3pm),251,18,4,22.184,0.808,5.50,0.06,8.000,12.000,23.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2024-01,5: Friday (F-F),4: Peak PM (3pm-7pm),290,18,4,22.184,0.811,6.36,0.07,9.000,12.000,23.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2024-01,5: Friday (F-F),5: Late PM (7pm-12am),143,18,4,22.184,0.792,3.14,0.04,8.000,12.000,23.000,27.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2024-01,6: Saturday (Sa-Sa),0: All Day (12am-12am),511,18,4,22.184,0.823,11.19,0.11,9.000,12.000,23.000,27.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2024-01,6: Saturday (Sa-Sa),1: Early AM (12am-6am),35,19,4,22.184,0.879,0.77,0.00,10.000,13.000,23.000,29.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2024-01,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),46,18,4,22.184,0.833,1.01,0.01,10.000,13.000,24.000,28.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2024-01,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),190,18,4,22.184,0.828,4.16,0.04,9.000,13.000,23.000,27.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2024-01,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),136,18,4,22.184,0.833,2.98,0.03,8.000,12.000,23.000,28.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2024-01,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),103,17,5,22.184,0.775,2.27,0.03,6.000,11.000,23.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2024-01,7: Sunday (Su-Su),0: All Day (12am-12am),405,18,4,22.184,0.812,8.87,0.09,8.000,12.000,23.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2024-01,7: Sunday (Su-Su),1: Early AM (12am-6am),31,17,5,22.184,0.785,0.69,0.01,5.000,12.000,22.000,24.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2024-01,7: Sunday (Su-Su),2: Peak AM (6am-10am),29,17,5,22.184,0.778,0.64,0.01,10.000,13.000,22.000,24.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2024-01,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),155,19,4,22.184,0.834,3.41,0.03,7.000,12.000,24.000,28.000
