Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume),5th Speed Percentile,15th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-05,1: Monday (M-M),5: Late PM (7pm-12am),82,21,4,26.933,0.787,1.79,0.02,11.000,14.000,27.000,30.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-05,2: Tuesday (Tu-Tu),0: All Day (12am-12am),788,21,4,26.933,0.781,17.27,0.18,8.000,13.000,28.000,32.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-05,2: Tuesday (Tu-Tu),1: Early AM (12am-6am),23,22,4,26.933,0.821,0.50,0.00,N/A,N/A,N/A,N/A
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-05,2: Tuesday (Tu-Tu),2: Peak AM (6am-10am),160,21,4,26.933,0.793,3.50,0.03,9.000,13.000,28.000,33.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-05,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),275,21,4,26.933,0.764,6.03,0.07,7.000,12.000,28.000,31.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-05,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),215,22,4,26.933,0.807,4.71,0.04,9.000,14.000,28.000,31.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-05,2: Tuesday (Tu-Tu),5: Late PM (7pm-12am),116,20,4,26.933,0.744,2.53,0.03,7.000,11.000,27.000,30.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-05,3: Wednesday (W-W),0: All Day (12am-12am),882,21,4,26.933,0.790,19.33,0.19,9.000,13.000,28.000,32.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-05,3: Wednesday (W-W),1: Early AM (12am-6am),30,24,3,26.933,0.877,0.65,0.00,7.000,14.000,27.000,29.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-05,3: Wednesday (W-W),2: Peak AM (6am-10am),115,23,3,26.933,0.848,2.53,0.02,11.000,15.000,29.000,33.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-05,3: Wednesday (W-W),3: Mid-Day (10am-3pm),297,21,4,26.933,0.762,6.52,0.08,9.000,13.000,27.000,31.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-05,3: Wednesday (W-W),4: Peak PM (3pm-7pm),285,22,4,26.933,0.804,6.24,0.06,10.000,14.000,29.000,32.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-05,3: Wednesday (W-W),5: Late PM (7pm-12am),155,20,4,26.933,0.760,3.40,0.04,8.000,13.000,26.000,30.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-05,4: Thursday (Th-Th),0: All Day (12am-12am),937,22,4,26.933,0.800,20.54,0.19,8.000,13.000,28.000,34.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-05,4: Thursday (Th-Th),1: Early AM (12am-6am),32,23,3,26.933,0.862,0.71,0.00,9.000,14.000,28.000,65.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-05,4: Thursday (Th-Th),2: Peak AM (6am-10am),157,23,3,26.933,0.865,3.43,0.02,10.000,14.000,29.000,36.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-05,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),335,21,4,26.933,0.775,7.35,0.08,7.000,12.000,28.000,33.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-05,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),288,22,4,26.933,0.819,6.32,0.05,10.000,14.000,29.000,34.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-05,4: Thursday (Th-Th),5: Late PM (7pm-12am),125,20,4,26.933,0.728,2.73,0.04,6.000,12.000,26.000,29.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-05,5: Friday (F-F),0: All Day (12am-12am),931,22,4,26.933,0.802,20.39,0.19,8.000,13.000,28.000,33.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-05,5: Friday (F-F),1: Early AM (12am-6am),35,21,4,26.933,0.796,0.77,0.01,14.000,15.000,31.000,32.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-05,5: Friday (F-F),2: Peak AM (6am-10am),137,22,4,26.933,0.799,2.99,0.03,10.000,13.000,27.000,33.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-05,5: Friday (F-F),3: Mid-Day (10am-3pm),322,21,4,26.933,0.795,7.05,0.07,8.000,13.000,28.000,32.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-05,5: Friday (F-F),4: Peak PM (3pm-7pm),263,21,4,26.933,0.788,5.77,0.06,7.000,13.000,28.000,32.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-05,5: Friday (F-F),5: Late PM (7pm-12am),174,23,3,26.933,0.838,3.81,0.03,6.000,13.000,29.000,47.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-05,6: Saturday (Sa-Sa),0: All Day (12am-12am),701,22,4,26.933,0.805,15.35,0.14,9.000,13.000,29.000,34.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-05,6: Saturday (Sa-Sa),1: Early AM (12am-6am),47,22,4,26.933,0.808,1.03,0.01,11.000,15.000,29.000,32.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-05,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),65,21,4,26.933,0.773,1.41,0.02,10.000,13.000,27.000,31.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-05,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),239,21,4,26.933,0.792,5.24,0.05,7.000,13.000,28.000,33.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-05,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),193,22,4,26.933,0.824,4.23,0.03,9.000,13.000,29.000,33.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-05,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),157,22,4,26.933,0.814,3.44,0.03,9.000,13.000,29.000,38.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-05,7: Sunday (Su-Su),0: All Day (12am-12am),582,22,4,26.933,0.810,12.76,0.11,9.000,13.000,29.000,34.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-05,7: Sunday (Su-Su),1: Early AM (12am-6am),42,22,4,26.933,0.833,0.92,0.01,13.000,15.000,29.000,35.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-05,7: Sunday (Su-Su),2: Peak AM (6am-10am),38,21,4,26.933,0.795,0.83,0.01,11.000,13.000,28.000,31.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-05,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),185,21,4,26.933,0.787,4.05,0.04,9.000,13.000,28.000,32.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-05,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),194,23,3,26.933,0.838,4.26,0.03,10.000,14.000,29.000,33.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-05,7: Sunday (Su-Su),5: Late PM (7pm-12am),123,21,4,26.933,0.795,2.70,0.03,8.000,13.000,28.000,34.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-06,0: All Days (M-Su),0: All Day (12am-12am),769,21,4,34.288,0.623,16.85,0.30,9.000,13.000,28.000,33.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-06,0: All Days (M-Su),1: Early AM (12am-6am),28,22,4,34.288,0.630,0.60,0.01,6.000,14.000,26.000,30.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-06,0: All Days (M-Su),2: Peak AM (6am-10am),103,22,4,34.288,0.629,2.25,0.04,10.000,13.000,28.000,32.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-06,0: All Days (M-Su),3: Mid-Day (10am-3pm),264,21,4,34.288,0.618,5.79,0.10,9.000,13.000,28.000,32.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-06,0: All Days (M-Su),4: Peak PM (3pm-7pm),236,21,4,34.288,0.625,5.16,0.09,9.000,13.000,28.000,33.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-06,0: All Days (M-Su),5: Late PM (7pm-12am),139,21,4,34.288,0.623,3.04,0.05,7.000,13.000,28.000,35.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-06,1: Monday (M-M),0: All Day (12am-12am),801,21,4,34.288,0.621,17.55,0.31,9.000,13.000,28.000,33.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-06,1: Monday (M-M),1: Early AM (12am-6am),21,18,4,34.288,0.528,0.45,0.01,N/A,N/A,N/A,N/A
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-06,1: Monday (M-M),2: Peak AM (6am-10am),110,21,4,34.288,0.610,2.41,0.05,9.000,13.000,28.000,32.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-06,1: Monday (M-M),3: Mid-Day (10am-3pm),291,21,4,34.288,0.612,6.38,0.12,9.000,13.000,28.000,33.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-06,1: Monday (M-M),4: Peak PM (3pm-7pm),245,22,4,34.288,0.645,5.38,0.09,10.000,14.000,29.000,34.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-06,1: Monday (M-M),5: Late PM (7pm-12am),134,21,4,34.288,0.618,2.93,0.05,7.000,13.000,28.000,34.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-06,2: Tuesday (Tu-Tu),0: All Day (12am-12am),843,21,4,34.288,0.620,18.47,0.33,9.000,13.000,28.000,32.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-06,2: Tuesday (Tu-Tu),1: Early AM (12am-6am),19,20,4,34.288,0.572,0.41,0.01,N/A,N/A,N/A,N/A
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-06,2: Tuesday (Tu-Tu),2: Peak AM (6am-10am),117,23,3,34.288,0.665,2.56,0.04,10.000,14.000,28.000,31.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-06,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),278,21,4,34.288,0.610,6.09,0.11,9.000,13.000,28.000,32.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-06,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),282,21,4,34.288,0.613,6.18,0.11,8.000,13.000,28.000,32.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-06,2: Tuesday (Tu-Tu),5: Late PM (7pm-12am),147,21,4,34.288,0.623,3.23,0.06,8.000,13.000,28.000,33.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-06,3: Wednesday (W-W),0: All Day (12am-12am),789,21,4,34.288,0.618,17.28,0.31,9.000,13.000,28.000,31.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-06,3: Wednesday (W-W),1: Early AM (12am-6am),20,25,3,34.288,0.719,0.45,0.01,N/A,N/A,N/A,N/A
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-06,3: Wednesday (W-W),2: Peak AM (6am-10am),137,22,4,34.288,0.635,3.01,0.05,10.000,13.000,28.000,32.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-06,3: Wednesday (W-W),3: Mid-Day (10am-3pm),276,21,4,34.288,0.599,6.04,0.12,9.000,12.000,27.000,31.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-06,3: Wednesday (W-W),4: Peak PM (3pm-7pm),241,22,4,34.288,0.628,5.27,0.09,10.000,13.000,28.000,31.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-06,3: Wednesday (W-W),5: Late PM (7pm-12am),115,21,4,34.288,0.606,2.51,0.05,10.000,12.000,27.000,31.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-06,4: Thursday (Th-Th),0: All Day (12am-12am),838,21,4,34.288,0.619,18.37,0.33,9.000,13.000,28.000,32.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-06,4: Thursday (Th-Th),1: Early AM (12am-6am),18,21,4,34.288,0.605,0.39,0.01,N/A,N/A,N/A,N/A
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-06,4: Thursday (Th-Th),2: Peak AM (6am-10am),126,21,4,34.288,0.619,2.76,0.05,9.000,13.000,28.000,31.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-06,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),299,22,4,34.288,0.628,6.54,0.11,10.000,13.000,28.000,31.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-06,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),261,21,4,34.288,0.618,5.73,0.10,8.000,13.000,28.000,32.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-06,4: Thursday (Th-Th),5: Late PM (7pm-12am),135,21,4,34.288,0.604,2.95,0.06,6.000,11.000,27.000,33.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-06,5: Friday (F-F),0: All Day (12am-12am),881,21,4,34.288,0.617,19.30,0.35,8.000,13.000,28.000,32.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-06,5: Friday (F-F),1: Early AM (12am-6am),34,21,4,34.288,0.625,0.75,0.01,5.000,14.000,25.000,27.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-06,5: Friday (F-F),2: Peak AM (6am-10am),130,21,4,34.288,0.607,2.85,0.05,8.000,12.000,28.000,32.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-06,5: Friday (F-F),3: Mid-Day (10am-3pm),305,21,4,34.288,0.605,6.69,0.13,8.000,13.000,27.000,31.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-06,5: Friday (F-F),4: Peak PM (3pm-7pm),265,21,4,34.288,0.614,5.80,0.11,9.000,13.000,28.000,31.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-06,5: Friday (F-F),5: Late PM (7pm-12am),146,22,4,34.288,0.653,3.20,0.05,7.000,13.000,28.000,33.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-06,6: Saturday (Sa-Sa),0: All Day (12am-12am),656,22,4,34.288,0.632,14.38,0.24,9.000,13.000,28.000,34.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-06,6: Saturday (Sa-Sa),1: Early AM (12am-6am),43,23,3,34.288,0.659,0.94,0.01,6.000,11.000,26.000,29.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-06,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),48,22,4,34.288,0.634,1.06,0.02,11.000,15.000,28.000,30.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-06,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),198,22,4,34.288,0.644,4.34,0.07,9.000,13.000,29.000,36.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-06,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),200,21,4,34.288,0.624,4.38,0.08,10.000,13.000,28.000,33.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-06,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),167,21,4,34.288,0.618,3.66,0.07,7.000,13.000,27.000,34.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-06,7: Sunday (Su-Su),0: All Day (12am-12am),552,22,4,34.288,0.642,12.09,0.20,9.000,14.000,29.000,37.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-06,7: Sunday (Su-Su),1: Early AM (12am-6am),42,22,4,34.288,0.638,0.92,0.02,12.000,16.000,27.000,30.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-06,7: Sunday (Su-Su),2: Peak AM (6am-10am),39,22,4,34.288,0.631,0.84,0.01,13.000,15.000,28.000,31.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-06,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),195,22,4,34.288,0.647,4.28,0.07,9.000,14.000,29.000,33.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-06,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),143,22,4,34.288,0.641,3.13,0.05,11.000,14.000,29.000,35.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-06,7: Sunday (Su-Su),5: Late PM (7pm-12am),133,22,4,34.288,0.640,2.91,0.05,9.000,13.000,29.000,39.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-07,0: All Days (M-Su),0: All Day (12am-12am),696,21,4,26.213,0.817,15.25,0.13,9.000,13.000,28.000,33.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-07,0: All Days (M-Su),1: Early AM (12am-6am),28,21,4,26.213,0.790,0.62,0.01,9.000,13.000,28.000,33.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-07,0: All Days (M-Su),2: Peak AM (6am-10am),88,21,4,26.213,0.819,1.93,0.02,9.000,13.000,29.000,33.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-07,0: All Days (M-Su),3: Mid-Day (10am-3pm),255,21,4,26.213,0.816,5.59,0.05,9.000,13.000,28.000,32.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-07,0: All Days (M-Su),4: Peak PM (3pm-7pm),192,22,4,26.213,0.832,4.21,0.03,9.000,14.000,29.000,33.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-07,0: All Days (M-Su),5: Late PM (7pm-12am),133,21,4,26.213,0.804,2.90,0.03,8.000,13.000,28.000,33.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-07,1: Monday (M-M),0: All Day (12am-12am),701,22,4,26.213,0.822,15.35,0.13,9.000,13.000,28.000,33.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-07,1: Monday (M-M),1: Early AM (12am-6am),23,20,4,26.213,0.749,0.51,0.01,N/A,N/A,N/A,N/A
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-07,1: Monday (M-M),2: Peak AM (6am-10am),105,22,4,26.213,0.858,2.30,0.01,9.000,14.000,30.000,35.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-07,1: Monday (M-M),3: Mid-Day (10am-3pm),266,21,4,26.213,0.808,5.82,0.05,10.000,13.000,28.000,31.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-07,1: Monday (M-M),4: Peak PM (3pm-7pm),193,22,4,26.213,0.835,4.23,0.03,9.000,13.000,29.000,33.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-07,1: Monday (M-M),5: Late PM (7pm-12am),114,21,4,26.213,0.816,2.50,0.02,7.000,12.000,28.000,33.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-07,2: Tuesday (Tu-Tu),0: All Day (12am-12am),791,21,4,26.213,0.811,17.34,0.15,9.000,13.000,28.000,32.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-07,2: Tuesday (Tu-Tu),1: Early AM (12am-6am),26,21,4,26.213,0.805,0.58,0.01,13.000,15.000,27.000,28.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-07,2: Tuesday (Tu-Tu),2: Peak AM (6am-10am),109,20,4,26.213,0.746,2.39,0.03,4.000,10.000,28.000,31.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-07,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),273,22,4,26.213,0.850,5.97,0.04,10.000,13.000,29.000,36.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-07,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),226,22,4,26.213,0.825,4.94,0.04,10.000,14.000,28.000,31.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-07,2: Tuesday (Tu-Tu),5: Late PM (7pm-12am),158,20,4,26.213,0.771,3.45,0.04,8.000,12.000,27.000,31.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-07,3: Wednesday (W-W),0: All Day (12am-12am),728,21,4,26.213,0.813,15.96,0.14,9.000,13.000,28.000,32.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-07,3: Wednesday (W-W),1: Early AM (12am-6am),17,23,3,26.213,0.863,0.37,0.00,N/A,N/A,N/A,N/A
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-07,3: Wednesday (W-W),2: Peak AM (6am-10am),89,23,3,26.213,0.865,1.95,0.01,9.000,14.000,31.000,35.000
