Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume),5th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Romaine Street / 509102257 / 1,0.069,yes,270,yes,2022-01,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),263,15,17,19.357,0.777,18.15,0.27,5.000,19.000,24.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Romaine Street / 509102257 / 1,0.069,yes,270,yes,2022-01,7: Sunday (Su-Su),5: Late PM (7pm-12am),207,16,16,19.357,0.806,14.30,0.18,6.000,21.000,24.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Romaine Street / 509102257 / 2,0.123,yes,270,yes,2022-01,0: All Days (M-Su),0: All Day (12am-12am),1355,15,29,18.502,0.813,167.01,2.07,5.000,21.000,25.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Romaine Street / 509102257 / 2,0.123,yes,270,yes,2022-01,0: All Days (M-Su),1: Early AM (12am-6am),65,16,29,18.502,0.839,8.02,0.08,4.000,22.000,27.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Romaine Street / 509102257 / 2,0.123,yes,270,yes,2022-01,0: All Days (M-Su),2: Peak AM (6am-10am),184,16,28,18.502,0.858,22.62,0.20,6.000,22.000,26.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Romaine Street / 509102257 / 2,0.123,yes,270,yes,2022-01,0: All Days (M-Su),3: Mid-Day (10am-3pm),402,15,30,18.502,0.812,49.52,0.62,4.000,22.000,26.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Romaine Street / 509102257 / 2,0.123,yes,270,yes,2022-01,0: All Days (M-Su),4: Peak PM (3pm-7pm),437,15,30,18.502,0.804,53.92,0.71,5.000,21.000,25.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Romaine Street / 509102257 / 2,0.123,yes,270,yes,2022-01,0: All Days (M-Su),5: Late PM (7pm-12am),267,15,30,18.502,0.794,32.93,0.46,5.000,20.000,25.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Romaine Street / 509102257 / 2,0.123,yes,270,yes,2022-01,1: Monday (M-M),0: All Day (12am-12am),1430,15,29,18.502,0.817,176.18,2.13,5.000,21.000,26.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Romaine Street / 509102257 / 2,0.123,yes,270,yes,2022-01,1: Monday (M-M),1: Early AM (12am-6am),68,16,28,18.502,0.849,8.40,0.08,5.000,25.000,30.000
