Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume),5th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 1,0.143,yes,174,yes,2019-01,5: Friday (F-F),1: Early AM (12am-6am),235,12,44,22.366,0.517,33.56,1.40,3.000,18.000,22.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 1,0.143,yes,174,yes,2019-01,5: Friday (F-F),2: Peak AM (6am-10am),224,13,41,22.366,0.561,32.04,1.12,4.000,18.000,19.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 1,0.143,yes,174,yes,2019-01,5: Friday (F-F),3: Mid-Day (10am-3pm),537,12,41,22.366,0.556,76.76,2.75,3.000,19.000,22.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 1,0.143,yes,174,yes,2019-01,5: Friday (F-F),4: Peak PM (3pm-7pm),530,11,48,22.366,0.479,75.73,3.68,3.000,16.000,18.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 1,0.143,yes,174,yes,2019-01,5: Friday (F-F),5: Late PM (7pm-12am),853,9,54,22.366,0.423,121.91,7.43,3.000,14.000,17.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 1,0.143,yes,174,yes,2019-01,6: Saturday (Sa-Sa),0: All Day (12am-12am),1324,11,49,22.366,0.470,189.37,9.57,3.000,15.000,18.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 1,0.143,yes,174,yes,2019-01,6: Saturday (Sa-Sa),1: Early AM (12am-6am),243,10,50,22.366,0.463,34.76,1.80,3.000,16.000,18.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 1,0.143,yes,174,yes,2019-01,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),104,12,44,22.366,0.523,14.91,0.61,4.000,17.000,22.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 1,0.143,yes,174,yes,2019-01,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),326,11,48,22.366,0.483,46.59,2.23,4.000,16.000,19.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 1,0.143,yes,174,yes,2019-01,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),223,10,51,22.366,0.453,31.89,1.73,3.000,16.000,18.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 1,0.143,yes,174,yes,2019-01,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),428,10,50,22.366,0.459,61.23,3.23,4.000,14.000,18.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 1,0.143,yes,174,yes,2019-01,7: Sunday (Su-Su),0: All Day (12am-12am),1181,10,50,22.366,0.465,168.87,8.69,3.000,15.000,19.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 1,0.143,yes,174,yes,2019-01,7: Sunday (Su-Su),1: Early AM (12am-6am),166,11,48,22.366,0.483,23.79,1.14,4.000,15.000,19.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 1,0.143,yes,174,yes,2019-01,7: Sunday (Su-Su),2: Peak AM (6am-10am),101,10,49,22.366,0.468,14.49,0.74,4.000,14.000,16.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 1,0.143,yes,174,yes,2019-01,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),291,10,50,22.366,0.460,41.64,2.19,3.000,15.000,19.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 1,0.143,yes,174,yes,2019-01,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),263,11,48,22.366,0.478,37.62,1.83,3.000,16.000,21.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 1,0.143,yes,174,yes,2019-01,7: Sunday (Su-Su),5: Late PM (7pm-12am),359,10,51,22.366,0.449,51.32,2.81,4.000,14.000,17.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2019-01,0: All Days (M-Su),0: All Day (12am-12am),1463,11,42,15.688,0.696,184.54,5.13,4.000,16.000,19.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2019-01,0: All Days (M-Su),1: Early AM (12am-6am),127,11,42,15.688,0.690,16.07,0.46,4.000,15.000,20.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2019-01,0: All Days (M-Su),2: Peak AM (6am-10am),182,12,39,15.688,0.748,22.94,0.49,4.000,17.000,19.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2019-01,0: All Days (M-Su),3: Mid-Day (10am-3pm),390,12,39,15.688,0.739,49.21,1.11,3.000,17.000,19.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2019-01,0: All Days (M-Su),4: Peak PM (3pm-7pm),321,11,41,15.688,0.713,40.54,1.04,4.000,16.000,18.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2019-01,0: All Days (M-Su),5: Late PM (7pm-12am),442,10,46,15.688,0.630,55.78,2.09,4.000,14.000,17.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2019-01,1: Monday (M-M),0: All Day (12am-12am),1642,11,40,15.688,0.729,207.17,4.92,4.000,16.000,18.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2019-01,1: Monday (M-M),1: Early AM (12am-6am),106,10,45,15.688,0.637,13.42,0.49,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2019-01,1: Monday (M-M),2: Peak AM (6am-10am),226,11,43,15.688,0.675,28.52,0.88,4.000,16.000,19.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2019-01,1: Monday (M-M),3: Mid-Day (10am-3pm),392,12,38,15.688,0.765,49.49,0.97,3.000,17.000,19.000
