Data Periods,Mode of Travel,Zone ID,Zone Name,Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Spot Traffic (StL Volume),Avg Spot Speed (mph),Free Flow Speed (mph),Free Flow Factor,15th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-02,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),962,13,18.201,0.694,5.000,19.000,27.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-02,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),1058,9,18.201,0.471,2.000,16.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-02,2: Tuesday (Tu-Tu),5: Late PM (7pm-12am),365,15,18.201,0.821,8.000,23.000,30.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-02,3: Wednesday (W-W),0: All Day (12am-12am),3509,12,18.201,0.640,3.000,19.000,26.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-02,3: Wednesday (W-W),1: Early AM (12am-6am),56,14,18.201,0.760,5.000,21.000,25.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-02,3: Wednesday (W-W),2: Peak AM (6am-10am),505,15,18.201,0.849,10.000,21.000,29.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-02,3: Wednesday (W-W),3: Mid-Day (10am-3pm),985,12,18.201,0.673,4.000,19.000,27.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-02,3: Wednesday (W-W),4: Peak PM (3pm-7pm),1430,9,18.201,0.475,2.000,15.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-02,3: Wednesday (W-W),5: Late PM (7pm-12am),533,15,18.201,0.814,8.000,23.000,29.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-02,4: Thursday (Th-Th),0: All Day (12am-12am),3449,12,18.201,0.639,3.000,19.000,27.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-02,4: Thursday (Th-Th),1: Early AM (12am-6am),55,14,18.201,0.787,8.000,21.000,29.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-02,4: Thursday (Th-Th),2: Peak AM (6am-10am),448,15,18.201,0.849,9.000,21.000,28.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-02,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),1047,13,18.201,0.690,5.000,20.000,29.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-02,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),1385,9,18.201,0.479,2.000,15.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-02,4: Thursday (Th-Th),5: Late PM (7pm-12am),514,14,18.201,0.766,7.000,21.000,28.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-02,5: Friday (F-F),0: All Day (12am-12am),3668,12,18.201,0.656,4.000,18.000,26.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-02,5: Friday (F-F),1: Early AM (12am-6am),58,14,18.201,0.793,9.000,19.000,26.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-02,5: Friday (F-F),2: Peak AM (6am-10am),403,15,18.201,0.826,9.000,20.000,29.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-02,5: Friday (F-F),3: Mid-Day (10am-3pm),1230,12,18.201,0.639,4.000,18.000,27.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-02,5: Friday (F-F),4: Peak PM (3pm-7pm),1364,10,18.201,0.553,3.000,16.000,25.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-02,5: Friday (F-F),5: Late PM (7pm-12am),614,14,18.201,0.795,8.000,21.000,29.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-02,6: Saturday (Sa-Sa),0: All Day (12am-12am),3252,13,18.201,0.695,6.000,18.000,27.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-02,6: Saturday (Sa-Sa),1: Early AM (12am-6am),104,17,18.201,0.957,10.000,27.000,34.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-02,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),176,16,18.201,0.874,7.000,23.000,32.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-02,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),1327,12,18.201,0.674,6.000,17.000,27.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-02,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),1071,12,18.201,0.664,5.000,18.000,25.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-02,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),574,13,18.201,0.697,7.000,18.000,26.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-02,7: Sunday (Su-Su),0: All Day (12am-12am),2659,12,18.201,0.685,5.000,18.000,27.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-02,7: Sunday (Su-Su),1: Early AM (12am-6am),124,14,18.201,0.761,8.000,18.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-02,7: Sunday (Su-Su),2: Peak AM (6am-10am),136,15,18.201,0.842,9.000,21.000,28.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-02,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),1226,12,18.201,0.648,5.000,18.000,25.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-02,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),842,12,18.201,0.662,5.000,18.000,27.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-02,7: Sunday (Su-Su),5: Late PM (7pm-12am),331,14,18.201,0.792,8.000,21.000,32.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-03,0: All Days (M-Su),0: All Day (12am-12am),3243,12,20.641,0.580,4.000,18.000,26.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-03,0: All Days (M-Su),1: Early AM (12am-6am),78,16,20.641,0.784,10.000,22.000,30.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-03,0: All Days (M-Su),2: Peak AM (6am-10am),343,16,20.641,0.754,9.000,22.000,30.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-03,0: All Days (M-Su),3: Mid-Day (10am-3pm),1127,12,20.641,0.580,5.000,18.000,26.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-03,0: All Days (M-Su),4: Peak PM (3pm-7pm),1202,10,20.641,0.477,2.000,16.000,25.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-03,0: All Days (M-Su),5: Late PM (7pm-12am),493,14,20.641,0.678,7.000,21.000,28.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-03,1: Monday (M-M),0: All Day (12am-12am),2956,12,20.641,0.599,4.000,20.000,28.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-03,1: Monday (M-M),1: Early AM (12am-6am),74,16,20.641,0.765,8.000,21.000,31.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-03,1: Monday (M-M),2: Peak AM (6am-10am),390,16,20.641,0.773,9.000,22.000,30.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-03,1: Monday (M-M),3: Mid-Day (10am-3pm),917,13,20.641,0.610,5.000,19.000,27.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-03,1: Monday (M-M),4: Peak PM (3pm-7pm),1171,10,20.641,0.484,2.000,17.000,25.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-03,1: Monday (M-M),5: Late PM (7pm-12am),404,15,20.641,0.712,7.000,23.000,29.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-03,2: Tuesday (Tu-Tu),0: All Day (12am-12am),3169,12,20.641,0.564,3.000,18.000,26.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-03,2: Tuesday (Tu-Tu),1: Early AM (12am-6am),43,15,20.641,0.718,9.000,19.000,28.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-03,2: Tuesday (Tu-Tu),2: Peak AM (6am-10am),418,15,20.641,0.715,8.000,20.000,28.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-03,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),964,12,20.641,0.599,5.000,19.000,26.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-03,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),1225,9,20.641,0.435,2.000,15.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-03,2: Tuesday (Tu-Tu),5: Late PM (7pm-12am),519,14,20.641,0.666,7.000,21.000,28.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-03,3: Wednesday (W-W),0: All Day (12am-12am),3195,12,20.641,0.574,3.000,19.000,26.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-03,3: Wednesday (W-W),1: Early AM (12am-6am),59,16,20.641,0.795,11.000,23.000,27.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-03,3: Wednesday (W-W),2: Peak AM (6am-10am),406,16,20.641,0.758,9.000,22.000,29.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-03,3: Wednesday (W-W),3: Mid-Day (10am-3pm),967,13,20.641,0.606,5.000,19.000,27.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-03,3: Wednesday (W-W),4: Peak PM (3pm-7pm),1284,9,20.641,0.440,2.000,15.000,24.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-03,3: Wednesday (W-W),5: Late PM (7pm-12am),479,14,20.641,0.684,7.000,21.000,28.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-03,4: Thursday (Th-Th),0: All Day (12am-12am),3659,11,20.641,0.551,3.000,18.000,26.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-03,4: Thursday (Th-Th),1: Early AM (12am-6am),68,16,20.641,0.755,10.000,21.000,27.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-03,4: Thursday (Th-Th),2: Peak AM (6am-10am),439,15,20.641,0.735,9.000,21.000,29.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-03,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),1191,12,20.641,0.563,4.000,18.000,25.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-03,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),1387,9,20.641,0.422,2.000,15.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-03,4: Thursday (Th-Th),5: Late PM (7pm-12am),574,14,20.641,0.672,7.000,21.000,28.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-03,5: Friday (F-F),0: All Day (12am-12am),3593,11,20.641,0.556,3.000,18.000,26.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-03,5: Friday (F-F),1: Early AM (12am-6am),64,15,20.641,0.732,9.000,19.000,27.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-03,5: Friday (F-F),2: Peak AM (6am-10am),376,16,20.641,0.756,9.000,22.000,29.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-03,5: Friday (F-F),3: Mid-Day (10am-3pm),1317,11,20.641,0.548,3.000,18.000,25.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-03,5: Friday (F-F),4: Peak PM (3pm-7pm),1299,9,20.641,0.445,2.000,16.000,24.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-03,5: Friday (F-F),5: Late PM (7pm-12am),538,14,20.641,0.684,7.000,21.000,28.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-03,6: Saturday (Sa-Sa),0: All Day (12am-12am),3167,13,20.641,0.621,6.000,19.000,27.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-03,6: Saturday (Sa-Sa),1: Early AM (12am-6am),118,17,20.641,0.811,12.000,23.000,30.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-03,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),194,17,20.641,0.802,9.000,26.000,34.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-03,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),1286,12,20.641,0.581,6.000,18.000,25.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-03,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),1053,12,20.641,0.592,5.000,19.000,27.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-03,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),516,14,20.641,0.666,7.000,20.000,29.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-03,7: Sunday (Su-Su),0: All Day (12am-12am),2780,13,20.641,0.619,6.000,19.000,26.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-03,7: Sunday (Su-Su),1: Early AM (12am-6am),129,17,20.641,0.831,9.000,24.000,31.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-03,7: Sunday (Su-Su),2: Peak AM (6am-10am),129,17,20.641,0.804,10.000,26.000,32.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-03,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),1220,12,20.641,0.577,5.000,17.000,24.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-03,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),906,12,20.641,0.596,5.000,18.000,25.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-03,7: Sunday (Su-Su),5: Late PM (7pm-12am),395,14,20.641,0.670,7.000,19.000,26.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-04,0: All Days (M-Su),0: All Day (12am-12am),3416,12,18.811,0.639,4.000,18.000,26.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-04,0: All Days (M-Su),1: Early AM (12am-6am),96,14,18.811,0.771,8.000,21.000,28.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-04,0: All Days (M-Su),2: Peak AM (6am-10am),373,15,18.811,0.793,9.000,20.000,29.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-04,0: All Days (M-Su),3: Mid-Day (10am-3pm),1197,12,18.811,0.645,5.000,18.000,25.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-04,0: All Days (M-Su),4: Peak PM (3pm-7pm),1208,10,18.811,0.525,2.000,16.000,24.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-04,0: All Days (M-Su),5: Late PM (7pm-12am),542,14,18.811,0.748,7.000,21.000,29.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-04,1: Monday (M-M),0: All Day (12am-12am),3050,12,18.811,0.659,4.000,19.000,27.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-04,1: Monday (M-M),1: Early AM (12am-6am),82,15,18.811,0.780,9.000,20.000,27.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-04,1: Monday (M-M),2: Peak AM (6am-10am),396,15,18.811,0.817,9.000,21.000,29.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-04,1: Monday (M-M),3: Mid-Day (10am-3pm),1026,13,18.811,0.683,6.000,19.000,27.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-04,1: Monday (M-M),4: Peak PM (3pm-7pm),1124,10,18.811,0.512,2.000,17.000,25.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-04,1: Monday (M-M),5: Late PM (7pm-12am),421,15,18.811,0.819,8.000,22.000,30.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-04,2: Tuesday (Tu-Tu),0: All Day (12am-12am),3557,12,18.811,0.619,3.000,18.000,26.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-04,2: Tuesday (Tu-Tu),1: Early AM (12am-6am),54,17,18.811,0.878,8.000,22.000,30.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-04,2: Tuesday (Tu-Tu),2: Peak AM (6am-10am),469,15,18.811,0.794,9.000,21.000,29.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-04,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),1187,12,18.811,0.643,5.000,17.000,26.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-04,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),1333,9,18.811,0.474,2.000,15.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-04,2: Tuesday (Tu-Tu),5: Late PM (7pm-12am),513,14,18.811,0.755,8.000,21.000,29.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-04,3: Wednesday (W-W),0: All Day (12am-12am),3682,11,18.811,0.605,3.000,17.000,25.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-04,3: Wednesday (W-W),1: Early AM (12am-6am),62,15,18.811,0.777,9.000,24.000,28.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-04,3: Wednesday (W-W),2: Peak AM (6am-10am),483,15,18.811,0.772,8.000,20.000,29.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-04,3: Wednesday (W-W),3: Mid-Day (10am-3pm),1151,12,18.811,0.635,5.000,17.000,24.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-04,3: Wednesday (W-W),4: Peak PM (3pm-7pm),1427,9,18.811,0.471,2.000,15.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-04,3: Wednesday (W-W),5: Late PM (7pm-12am),558,14,18.811,0.724,7.000,20.000,27.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-04,4: Thursday (Th-Th),0: All Day (12am-12am),4016,12,18.811,0.621,4.000,18.000,26.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-04,4: Thursday (Th-Th),1: Early AM (12am-6am),64,14,18.811,0.727,9.000,19.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-04,4: Thursday (Th-Th),2: Peak AM (6am-10am),516,14,18.811,0.761,8.000,20.000,28.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-04,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),1223,13,18.811,0.674,6.000,19.000,26.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-04,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),1513,9,18.811,0.483,2.000,15.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-04,4: Thursday (Th-Th),5: Late PM (7pm-12am),701,13,18.811,0.713,7.000,20.000,28.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-04,5: Friday (F-F),0: All Day (12am-12am),4010,12,18.811,0.613,3.000,18.000,26.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-04,5: Friday (F-F),1: Early AM (12am-6am),85,13,18.811,0.691,8.000,19.000,26.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-04,5: Friday (F-F),2: Peak AM (6am-10am),412,15,18.811,0.790,9.000,19.000,28.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-04,5: Friday (F-F),3: Mid-Day (10am-3pm),1360,11,18.811,0.596,4.000,17.000,24.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-04,5: Friday (F-F),4: Peak PM (3pm-7pm),1405,9,18.811,0.491,2.000,16.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-04,5: Friday (F-F),5: Late PM (7pm-12am),748,14,18.811,0.764,8.000,22.000,29.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-04,6: Saturday (Sa-Sa),0: All Day (12am-12am),3433,13,18.811,0.677,6.000,19.000,27.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-04,6: Saturday (Sa-Sa),1: Early AM (12am-6am),144,15,18.811,0.777,7.000,21.000,31.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-04,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),234,16,18.811,0.830,9.000,23.000,30.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-04,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),1361,12,18.811,0.644,5.000,18.000,25.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,Oakwood East,yes,270,yes,2023-04,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),1121,12,18.811,0.641,5.000,18.000,27.000
